device_time_stamp,system_time_stamp,left_gaze_direction_unit_vector,left_gaze_direction_validity,left_gaze_origin_position_in_hmd_coordinates,left_gaze_origin_validity,left_pupil_diameter,left_pupil_validity,left_pupil_position_in_tracking_area,left_pupil_position_validity,right_gaze_direction_unit_vector,right_gaze_direction_validity,right_gaze_origin_position_in_hmd_coordinates,right_gaze_origin_validity,right_pupil_diameter,right_pupil_validity,right_pupil_position_in_tracking_area,right_pupil_position_validity
5591995279,89951442094,"(-0.53619384765625, -0.260223388671875, 0.8029632568359375)",1,"(32.426788330078125, 7.813262939453125, -37.69122314453125)",1,4.1912841796875,1,"(0.5879636406898499, 0.4306173026561737)",1,"(-0.4454498291015625, -0.289031982421875, 0.84735107421875)",1,"(-30.45587158203125, 6.16571044921875, -36.59883117675781)",1,4.0747222900390625,1,"(0.5521036386489868, 0.48655641078948975)",1
5592003611,89951450426,"(-0.532806396484375, -0.2632904052734375, 0.8042144775390625)",1,"(32.420074462890625, 7.8496856689453125, -37.93693542480469)",1,4.142333984375,1,"(0.5879856944084167, 0.4319135248661041)",1,"(-0.448577880859375, -0.28546142578125, 0.8469085693359375)",1,"(-30.456985473632812, 6.1064605712890625, -36.493072509765625)",1,4.065582275390625,1,"(0.5524990558624268, 0.4872274696826935)",1
5592011942,89951458757,"(-0.5274505615234375, -0.26190185546875, 0.808197021484375)",1,"(32.42314147949219, 7.869384765625, -38.08625793457031)",1,4.1255035400390625,1,"(0.5872255563735962, 0.432237446308136)",1,"(-0.4468231201171875, -0.2811431884765625, 0.8492889404296875)",1,"(-30.455490112304688, 6.06414794921875, -36.438995361328125)",1,4.07830810546875,1,"(0.5521368384361267, 0.48754745721817017)",1
5592020274,89951467089,"(-0.5231781005859375, -0.276336669921875, 0.8061676025390625)",1,"(32.432891845703125, 7.8185577392578125, -37.94383239746094)",1,4.095062255859375,1,"(0.586274266242981, 0.43481776118278503)",1,"(-0.4397125244140625, -0.2827911376953125, 0.852447509765625)",1,"(-30.452301025390625, 6.0186004638671875, -36.33512878417969)",1,4.058319091796875,1,"(0.5509254336357117, 0.48831602931022644)",1
5592028605,89951475420,"(-0.5273895263671875, -0.271148681640625, 0.80517578125)",1,"(32.44287109375, 7.7776641845703125, -37.81748962402344)",1,4.1320953369140625,1,"(0.5863307118415833, 0.4344943165779114)",1,"(-0.4419097900390625, -0.28631591796875, 0.850128173828125)",1,"(-30.442550659179688, 5.97760009765625, -36.23524475097656)",1,4.021636962890625,1,"(0.5508167147636414, 0.48943549394607544)",1
5592036937,89951483752,"(-0.528656005859375, -0.28546142578125, 0.79937744140625)",1,"(32.46397399902344, 7.6992340087890625, -37.53877258300781)",1,4.1256256103515625,1,"(0.5856172442436218, 0.43693819642066956)",1,"(-0.4423065185546875, -0.2777557373046875, 0.852752685546875)",1,"(-30.434494018554688, 5.9586639404296875, -36.17913818359375)",1,4.079010009765625,1,"(0.5505234003067017, 0.4882916212081909)",1
5592045268,89951492083,"(-0.5323944091796875, -0.2688751220703125, 0.8026580810546875)",1,"(32.475860595703125, 7.6873779296875, -37.511932373046875)",1,4.18609619140625,1,"(0.5855115652084351, 0.43477708101272583)",1,"(-0.4422607421875, -0.280059814453125, 0.8520355224609375)",1,"(-30.42999267578125, 5.9443359375, -36.12066650390625)",1,4.080291748046875,1,"(0.5503147840499878, 0.48859718441963196)",1
5592053600,89951500415,"(-0.528839111328125, -0.2736663818359375, 0.803375244140625)",1,"(32.47869873046875, 7.6949920654296875, -37.53996276855469)",1,4.1087646484375,1,"(0.5850952863693237, 0.43539929389953613)",1,"(-0.4422607421875, -0.2782745361328125, 0.85260009765625)",1,"(-30.42547607421875, 5.9300079345703125, -36.06219482421875)",1,4.08184814453125,1,"(0.5501061677932739, 0.4882916212081909)",1
5592061931,89951508746,"(-0.5275726318359375, -0.2698974609375, 0.80548095703125)",1,"(32.481536865234375, 7.7025909423828125, -37.5679931640625)",1,4.1735076904296875,1,"(0.5846790075302124, 0.43477708101272583)",1,"(-0.43975830078125, -0.2872161865234375, 0.8509368896484375)",1,"(-30.41302490234375, 5.9109649658203125, -35.87884521484375)",1,4.0272369384765625,1,"(0.5491881370544434, 0.48853713274002075)",1
5592070263,89951517078,"(-0.520050048828125, -0.272125244140625, 0.8096160888671875)",1,"(32.484771728515625, 7.82635498046875, -37.96492004394531)",1,4.1969451904296875,1,"(0.5836919546127319, 0.4340116083621979)",1,"(-0.4421844482421875, -0.2830810546875, 0.85107421875)",1,"(-30.406723022460938, 5.904205322265625, -35.76826477050781)",1,4.022369384765625,1,"(0.5492216348648071, 0.4871754050254822)",1
