AdjustedTime,CombinedGazeRayWorldDirection,CombinedGazeRayWorldOrigin,CombinedGazeRayWorldValid,GazeData_TimeStamp,LeftGazeDirection,LeftGazeDirectionValid,LeftGazeOrigin,LeftGazeOriginValid,LeftGazeRayWorldDirection,LeftGazeRayWorldOrigin,LeftGazeRayWorldValid,LeftPupilDiameter,LeftPupilDiameterValid,Pose_Position,Pose_Rotation,Pose_Valid,RightGazeDirection,RightGazeDirectionValid,RightGazeOrigin,RightGazeOriginValid,RightGazeRayWorldDirection,RightGazeRayWorldOrigin,RightGazeRayWorldValid,RightPupilDiameter,RightPupilDiameterValid
24.519676,"(-0.95228090, 0.30473670, -0.01722801)","(431.42020000, 406.91990000, 460.24080000)",True,1005875093,"(0.18946840, -0.29617310, 0.93614200)",True,"(-0.03508842, 0.01036021, -0.04277997)",True,"(-0.95602460, 0.29301680, -0.01257302)","(431.42940000, 406.91600000, 460.21020000)",True,0.00273448,True,"(431.38250000, 406.93370000, 460.23570000)","(0.21077200, 0.74342190, 0.20720530, -0.59997090)",True,"(0.18040470, -0.27308650, 0.94491580)",True,"(0.02872052, 0.00985881, -0.03540651)",True,"(-0.94837230, 0.31640370, -0.02188016)","(431.41100000, 406.92390000, 460.27130000)",True,0.00311885,True
24.528007,"(-0.95217520, 0.30503710, -0.01774525)","(431.42020000, 406.91990000, 460.24070000)",True,1005883424,"(0.18951420, -0.29515080, 0.93644710)",True,"(-0.03508842, 0.01036024, -0.04278829)",True,"(-0.95577940, 0.29380830, -0.01274955)","(431.42940000, 406.91600000, 460.21020000)",True,0.00273428,True,"(431.38250000, 406.93370000, 460.23570000)","(0.21072760, 0.74351780, 0.20707640, -0.59991220)",True,"(0.17977910, -0.27307130, 0.94503780)",True,"(0.02872289, 0.00985881, -0.03540651)",True,"(-0.94841490, 0.31621560, -0.02273779)","(431.41100000, 406.92390000, 460.27120000)",True,0.00311194,True
24.536339,"(-0.95189030, 0.30596220, -0.01708603)","(431.42030000, 406.91990000, 460.24070000)",True,1005891756,"(0.19044490, -0.29354860, 0.93676760)",True,"(-0.03508806, 0.01036127, -0.04281006)",True,"(-0.95537810, 0.29514060, -0.01203064)","(431.42950000, 406.91600000, 460.21020000)",True,0.00273412,True,"(431.38250000, 406.93370000, 460.23560000)","(0.21068310, 0.74361350, 0.20694750, -0.59985360)",True,"(0.18058780, -0.27227780, 0.94511410)",True,"(0.02872525, 0.00985881, -0.03540651)",True,"(-0.94825520, 0.31673630, -0.02213861)","(431.41100000, 406.92390000, 460.27120000)",True,0.00311203,True
24.54467,"(-0.95231470, 0.30471390, -0.01568842)","(431.42030000, 406.91980000, 460.24070000)",True,1005900087,"(0.18980410, -0.29467770, 0.93653870)",True,"(-0.03508554, 0.01036720, -0.04281361)",True,"(-0.95577660, 0.29381070, -0.01289450)","(431.42950000, 406.91590000, 460.21010000)",True,0.00273406,True,"(431.38240000, 406.93370000, 460.23560000)","(0.21063870, 0.74370930, 0.20681860, -0.59979490)",True,"(0.18440250, -0.27305600, 0.94415280)",True,"(0.02873134, 0.00991664, -0.03563895)",True,"(-0.94872070, 0.31557490, -0.01848017)","(431.41120000, 406.92370000, 460.27120000)",True,0.00309628,True
24.553002,"(-0.95240310, 0.30433050, -0.01764405)","(431.42030000, 406.91980000, 460.24060000)",True,1005908419,"(0.18823240, -0.29602050, 0.93643190)",True,"(-0.03507875, 0.01037436, -0.04282076)",True,"(-0.95621040, 0.29231040, -0.01470473)","(431.42950000, 406.91590000, 460.21010000)",True,0.00273325,True,"(431.38240000, 406.93360000, 460.23550000)","(0.21059430, 0.74380510, 0.20668970, -0.59973620)",True,"(0.18255620, -0.27217100, 0.94476320)",True,"(0.02873839, 0.00991798, -0.03565407)",True,"(-0.94843610, 0.31629960, -0.02058060)","(431.41120000, 406.92370000, 460.27120000)",True,0.00309534,True
24.561333,"(-0.95244740, 0.30413110, -0.01866519)","(431.42030000, 406.91980000, 460.24060000)",True,1005916750,"(0.18789670, -0.29589840, 0.93655400)",True,"(-0.03507324, 0.01037526, -0.04282640)",True,"(-0.95622810, 0.29222380, -0.01526849)","(431.42950000, 406.91590000, 460.21010000)",True,0.00273856,True,"(431.38240000, 406.93360000, 460.23550000)","(0.21054980, 0.74390080, 0.20656080, -0.59967750)",True,"(0.18132020, -0.27230830, 0.94496150)",True,"(0.02874281, 0.00991974, -0.03565431)",True,"(-0.94850690, 0.31598750, -0.02205869)","(431.41120000, 406.92370000, 460.27110000)",True,0.00309528,True
24.569665,"(-0.95228340, 0.30461570, -0.01912332)","(431.42030000, 406.91980000, 460.24060000)",True,1005925082,"(0.18847660, -0.29418950, 0.93696590)",True,"(-0.03506822, 0.01037648, -0.04282838)",True,"(-0.95576800, 0.29373870, -0.01500088)","(431.42950000, 406.91590000, 460.21010000)",True,0.00273857,True,"(431.38240000, 406.93360000, 460.23540000)","(0.21052480, 0.74401960, 0.20645460, -0.59957540)",True,"(0.18046570, -0.27272030, 0.94500730)",True,"(0.02874559, 0.00992195, -0.03565657)",True,"(-0.94865830, 0.31544780, -0.02324291)","(431.41120000, 406.92370000, 460.27110000)",True,0.00309471,True
24.577996,"(-0.95224270, 0.30474500, -0.01909101)","(431.42030000, 406.91980000, 460.24060000)",True,1005933413,"(0.18951420, -0.29411320, 0.93678280)",True,"(-0.03506345, 0.01038770, -0.04284050)",True,"(-0.95581850, 0.29361050, -0.01427581)","(431.42940000, 406.91590000, 460.21010000)",True,0.00273041,True,"(431.38240000, 406.93360000, 460.23540000)","(0.21050350, 0.74414270, 0.20635270, -0.59946510)",True,"(0.18014530, -0.27218630, 0.94522090)",True,"(0.02874719, 0.00992566, -0.03565862)",True,"(-0.94851440, 0.31583070, -0.02390325)","(431.41110000, 406.92370000, 460.27110000)",True,0.00309427,True
24.586328,"(-0.95193250, 0.30566730, -0.01980138)","(431.42020000, 406.91980000, 460.24060000)",True,1005941745,"(0.18891910, -0.29270940, 0.93734740)",True,"(-0.03505948, 0.01038783, -0.04285112)",True,"(-0.95541020, 0.29488920, -0.01522335)","(431.42940000, 406.91580000, 460.21010000)",True,0.00272582,True,"(431.38230000, 406.93350000, 460.23540000)","(0.21048220, 0.74426590, 0.20625080, -0.59935480)",True,"(0.18000790, -0.27145390, 0.94544980)",True,"(0.02874794, 0.00992650, -0.03567490)",True,"(-0.94831260, 0.31639990, -0.02437669)","(431.41100000, 406.92370000, 460.27110000)",True,0.00309401,True
24.594659,"(-0.95219970, 0.30482620, -0.01992142)","(431.42020000, 406.91980000, 460.24060000)",True,1005950076,"(0.18858340, -0.29367070, 0.93710330)",True,"(-0.03505803, 0.01039375, -0.04286029)",True,"(-0.95574020, 0.29378250, -0.01588775)","(431.42940000, 406.91580000, 460.21010000)",True,0.00272548,True,"(431.38220000, 406.93350000, 460.23540000)","(0.21046090, 0.74438890, 0.20614890, -0.59924450)",True,"(0.18075560, -0.27185060, 0.94520570)",True,"(0.02874826, 0.00993483, -0.03568129)",True,"(-0.94851550, 0.31582390, -0.02395202)","(431.41100000, 406.92370000, 460.27110000)",True,0.00310516,True
24.602991,"(-0.95245850, 0.30405320, -0.01935029)","(431.42010000, 406.91970000, 460.24060000)",True,1005958408,"(0.18954470, -0.29444890, 0.93667600)",True,"(-0.03505611, 0.01039746, -0.04286098)",True,"(-0.95605090, 0.29280460, -0.01523598)","(431.42930000, 406.91580000, 460.21010000)",True,0.00272485,True,"(431.38220000, 406.93350000, 460.23540000)","(0.21043950, 0.74451200, 0.20604700, -0.59913410)",True,"(0.18156430, -0.27223210, 0.94493100)",True,"(0.02874889, 0.00994751, -0.03572951)",True,"(-0.94871720, 0.31525430, -0.02346145)","(431.41090000, 406.92370000, 460.27110000)",True,0.00310756,True
24.611322,"(-0.95246270, 0.30408170, -0.01868987)","(431.42010000, 406.91970000, 460.24060000)",True,1005966739,"(0.18952940, -0.29452510, 0.93664550)",True,"(-0.03505547, 0.01040132, -0.04286848)",True,"(-0.95611730, 0.29256950, -0.01558004)","(431.42930000, 406.91580000, 460.21010000)",True,0.00272472,True,"(431.38210000, 406.93350000, 460.23530000)","(0.21041820, 0.74463500, 0.20594510, -0.59902380)",True,"(0.18353270, -0.27169800, 0.94471740)",True,"(0.02875133, 0.00995029, -0.03574767)",True,"(-0.94865980, 0.31554650, -0.02179687)","(431.41090000, 406.92360000, 460.27110000)",True,0.00310857,True
24.619654,"(-0.95223820, 0.30480710, -0.01830637)","(431.42010000, 406.91970000, 460.24050000)",True,1005975071,"(0.19084170, -0.29241940, 0.93704220)",True,"(-0.03505513, 0.01040216, -0.04289050)",True,"(-0.95555190, 0.29446190, -0.01459007)","(431.42930000, 406.91580000, 460.21000000)",True,0.00272525,True,"(431.38210000, 406.93350000, 460.23530000)","(0.21039680, 0.74475810, 0.20584310, -0.59891340)",True,"(0.18363950, -0.27197270, 0.94461060)",True,"(0.02875313, 0.00995667, -0.03575836)",True,"(-0.94879900, 0.31511200, -0.02202030)","(431.41090000, 406.92360000, 460.27110000)",True,0.00310867,True
24.627985,"(-0.95212160, 0.30512080, -0.01913142)","(431.42000000, 406.91970000, 460.24050000)",True,1005983402,"(0.19053650, -0.29145810, 0.93740840)",True,"(-0.03505306, 0.01040254, -0.04289773)",True,"(-0.95528820, 0.29528330, -0.01523994)","(431.42920000, 406.91570000, 460.21000000)",True,0.00272508,True,"(431.38200000, 406.93340000, 460.23530000)","(0.21037550, 0.74488100, 0.20574120, -0.59880300)",True,"(0.18298340, -0.27203370, 0.94471740)",True,"(0.02875566, 0.00996111, -0.03576805)",True,"(-0.94883870, 0.31492110, -0.02302078)","(431.41080000, 406.92360000, 460.27100000)",True,0.00310812,True
24.636317,"(-0.95249560, 0.30388250, -0.02018618)","(431.42000000, 406.91960000, 460.24060000)",True,1005991734,"(0.18899540, -0.29393010, 0.93695070)",True,"(-0.03504717, 0.01041251, -0.04290010)",True,"(-0.95600110, 0.29286830, -0.01703199)","(431.42920000, 406.91570000, 460.21010000)",True,0.00272461,True,"(431.38200000, 406.93340000, 460.23530000)","(0.21035260, 0.74495760, 0.20575520, -0.59871100)",True,"(0.18290710, -0.27209470, 0.94471740)",True,"(0.02875593, 0.00996532, -0.03578531)",True,"(-0.94885340, 0.31485310, -0.02333734)","(431.41080000, 406.92360000, 460.27110000)",True,0.00310770,True
24.644649,"(-0.95280520, 0.30290630, -0.02025068)","(431.42000000, 406.91960000, 460.24060000)",True,1006000066,"(0.18905640, -0.29469300, 0.93669130)",True,"(-0.03504515, 0.01041742, -0.04290248)",True,"(-0.95623060, 0.29210900, -0.01718875)","(431.42920000, 406.91570000, 460.21010000)",True,0.00271674,True,"(431.38200000, 406.93340000, 460.23530000)","(0.21032950, 0.74502720, 0.20578650, -0.59862170)",True,"(0.18315120, -0.27330020, 0.94432070)",True,"(0.02875697, 0.00997255, -0.03579520)",True,"(-0.94924860, 0.31366200, -0.02330996)","(431.41080000, 406.92360000, 460.27110000)",True,0.00311356,True
24.65298,"(-0.95285980, 0.30271870, -0.02048230)","(431.41990000, 406.91960000, 460.24070000)",True,1006008397,"(0.19003300, -0.29449460, 0.93655400)",True,"(-0.03504434, 0.01041994, -0.04290248)",True,"(-0.95619400, 0.29227270, -0.01642130)","(431.42910000, 406.91560000, 460.21020000)",True,0.00270198,True,"(431.38190000, 406.93330000, 460.23540000)","(0.21030640, 0.74509670, 0.20581790, -0.59853240)",True,"(0.18215940, -0.27389530, 0.94433590)",True,"(0.02876065, 0.00997479, -0.03579561)",True,"(-0.94939540, 0.31312350, -0.02454042)","(431.41070000, 406.92350000, 460.27110000)",True,0.00311330,True
24.661312,"(-0.95217840, 0.30490030, -0.01980293)","(431.41990000, 406.91960000, 460.24070000)",True,1006016729,"(0.19049070, -0.29209900, 0.93721010)",True,"(-0.03504286, 0.01042148, -0.04291298)",True,"(-0.95546450, 0.29466110, -0.01619815)","(431.42910000, 406.91560000, 460.21020000)",True,0.00270151,True,"(431.38190000, 406.93330000, 460.23540000)","(0.21028330, 0.74516640, 0.20584930, -0.59844310)",True,"(0.18350220, -0.27185060, 0.94467160)",True,"(0.02876166, 0.00998119, -0.03580934)",True,"(-0.94876970, 0.31510030, -0.02340507)","(431.41070000, 406.92350000, 460.27120000)",True,0.00310658,True
24.669643,"(-0.95235090, 0.30437740, -0.01955402)","(431.41990000, 406.91950000, 460.24080000)",True,1006025060,"(0.19049070, -0.29203800, 0.93724060)",True,"(-0.03504276, 0.01042300, -0.04292005)",True,"(-0.95543760, 0.29473570, -0.01642662)","(431.42910000, 406.91560000, 460.21020000)",True,0.00270136,True,"(431.38180000, 406.93330000, 460.23540000)","(0.21026020, 0.74523590, 0.20588060, -0.59835380)",True,"(0.18443300, -0.27294920, 0.94416810)",True,"(0.02876167, 0.00999019, -0.03583627)",True,"(-0.94915710, 0.31398500, -0.02267907)","(431.41070000, 406.92350000, 460.27120000)",True,0.00310642,True
24.677975,"(-0.95295510, 0.30251860, -0.01894986)","(431.41990000, 406.91950000, 460.24080000)",True,1006033392,"(0.19223020, -0.29196170, 0.93690490)",True,"(-0.03504248, 0.01042468, -0.04292728)",True,"(-0.95546190, 0.29473930, -0.01487970)","(431.42910000, 406.91560000, 460.21030000)",True,0.00270888,True,"(431.38180000, 406.93330000, 460.23540000)","(0.21023710, 0.74530550, 0.20591200, -0.59826450)",True,"(0.18431090, -0.27671810, 0.94310000)",True,"(0.02876254, 0.00999640, -0.03583748)",True,"(-0.95036890, 0.31027270, -0.02301846)","(431.41060000, 406.92350000, 460.27120000)",True,0.00310677,True
24.686306,"(-0.95289610, 0.30274290, -0.01832628)","(431.41980000, 406.91950000, 460.24080000)",True,1006041723,"(0.19285580, -0.29187010, 0.93679810)",True,"(-0.03504140, 0.01043190, -0.04294336)",True,"(-0.95543350, 0.29485790, -0.01434107)","(431.42900000, 406.91560000, 460.21030000)",True,0.00270885,True,"(431.38170000, 406.93330000, 460.23540000)","(0.21020410, 0.74532900, 0.20599520, -0.59821810)",True,"(0.18510440, -0.27641300, 0.94303890)",True,"(0.02876274, 0.00999939, -0.03585655)",True,"(-0.95027820, 0.31060220, -0.02231012)","(431.41060000, 406.92340000, 460.27130000)",True,0.00310609,True
24.694638,"(-0.95229100, 0.30463800, -0.01837576)","(431.41970000, 406.91950000, 460.24080000)",True,1006050055,"(0.19274900, -0.29067990, 0.93719480)",True,"(-0.03504047, 0.01043249, -0.04295009)",True,"(-0.95502640, 0.29617060, -0.01441040)","(431.42890000, 406.91560000, 460.21030000)",True,0.00270873,True,"(431.38170000, 406.93330000, 460.23550000)","(0.21015940, 0.74529890, 0.20613910, -0.59822190)",True,"(0.18502810, -0.27403260, 0.94374080)",True,"(0.02876340, 0.01000194, -0.03587129)",True,"(-0.94946520, 0.31307640, -0.02233938)","(431.41050000, 406.92340000, 460.27130000)",True,0.00310562,True
24.702969,"(-0.95231180, 0.30457420, -0.01835644)","(431.41960000, 406.91950000, 460.24080000)",True,1006058386,"(0.19294740, -0.29077150, 0.93713380)",True,"(-0.03504016, 0.01043312, -0.04295081)",True,"(-0.95502500, 0.29618700, -0.01416137)","(431.42880000, 406.91560000, 460.21030000)",True,0.00272478,True,"(431.38160000, 406.93330000, 460.23550000)","(0.21011470, 0.74526860, 0.20628280, -0.59822560)",True,"(0.18476870, -0.27430730, 0.94371030)",True,"(0.02876440, 0.01000377, -0.03587132)",True,"(-0.94950770, 0.31293260, -0.02254969)","(431.41040000, 406.92340000, 460.27130000)",True,0.00310538,True
24.711301,"(-0.95208280, 0.30530800, -0.01804399)","(431.41950000, 406.91950000, 460.24080000)",True,1006066718,"(0.19337460, -0.29031370, 0.93717960)",True,"(-0.03503902, 0.01043488, -0.04295081)",True,"(-0.95486130, 0.29673690, -0.01367891)","(431.42870000, 406.91560000, 460.21040000)",True,0.00273438,True,"(431.38150000, 406.93330000, 460.23550000)","(0.21007000, 0.74523850, 0.20642670, -0.59822930)",True,"(0.18486020, -0.27349850, 0.94393920)",True,"(0.02876465, 0.01000394, -0.03587769)",True,"(-0.94920860, 0.31384840, -0.02240722)","(431.41030000, 406.92340000, 460.27140000)",True,0.00310442,True
24.719632,"(-0.95198020, 0.30562510, -0.01808667)","(431.41940000, 406.91950000, 460.24080000)",True,1006075049,"(0.19325260, -0.28942870, 0.93746950)",True,"(-0.03503845, 0.01043494, -0.04295728)",True,"(-0.95454780, 0.29774000, -0.01375771)","(431.42870000, 406.91560000, 460.21040000)",True,0.00273431,True,"(431.38140000, 406.93330000, 460.23550000)","(0.21002540, 0.74520820, 0.20657040, -0.59823300)",True,"(0.18479920, -0.27398680, 0.94380190)",True,"(0.02876526, 0.01000505, -0.03588082)",True,"(-0.94932910, 0.31348340, -0.02241418)","(431.41020000, 406.92340000, 460.27140000)",True,0.00309637,True
24.727964,"(-0.95180490, 0.30620880, -0.01742542)","(431.41940000, 406.91950000, 460.24090000)",True,1006083381,"(0.19329830, -0.28849790, 0.93775940)",True,"(-0.03503845, 0.01043547, -0.04296521)",True,"(-0.95422220, 0.29878610, -0.01366910)","(431.42860000, 406.91560000, 460.21040000)",True,0.00273409,True,"(431.38130000, 406.93330000, 460.23550000)","(0.20998070, 0.74517800, 0.20671420, -0.59823670)",True,"(0.18595890, -0.27392580, 0.94358830)",True,"(0.02876550, 0.01000505, -0.03588082)",True,"(-0.94931610, 0.31360850, -0.02118054)","(431.41020000, 406.92340000, 460.27140000)",True,0.00309682,True
24.736295,"(-0.95176200, 0.30632950, -0.01764536)","(431.41930000, 406.91950000, 460.24090000)",True,1006091712,"(0.19279480, -0.28900150, 0.93769840)",True,"(-0.03503845, 0.01043744, -0.04296652)",True,"(-0.95433860, 0.29839200, -0.01414487)","(431.42850000, 406.91560000, 460.21040000)",True,0.00273378,True,"(431.38120000, 406.93330000, 460.23550000)","(0.20992400, 0.74515570, 0.20684980, -0.59823760)",True,"(0.18595890, -0.27337650, 0.94375610)",True,"(0.02876550, 0.01000394, -0.03587769)",True,"(-0.94910750, 0.31424190, -0.02114425)","(431.41000000, 406.92340000, 460.27140000)",True,0.00309691,True
24.744627,"(-0.95188090, 0.30593980, -0.01799130)","(431.41900000, 406.91960000, 460.24090000)",True,1006100044,"(0.19279480, -0.28900150, 0.93769840)",True,"(-0.03503845, 0.01043744, -0.04296652)",True,"(-0.95440720, 0.29816650, -0.01427720)","(431.42830000, 406.91560000, 460.21040000)",True,0.00273354,True,"(431.38100000, 406.93330000, 460.23560000)","(0.20973560, 0.74521980, 0.20689590, -0.59820780)",True,"(0.18553160, -0.27372740, 0.94372560)",True,"(0.02876708, 0.01000377, -0.03587132)",True,"(-0.94927790, 0.31368830, -0.02170384)","(431.40980000, 406.92340000, 460.27150000)",True,0.00309680,True
24.752958,"(-0.95195700, 0.30570680, -0.01791930)","(431.41880000, 406.91960000, 460.24100000)",True,1006108375,"(0.19320680, -0.28897090, 0.93762210)",True,"(-0.03504047, 0.01043744, -0.04296652)",True,"(-0.95447880, 0.29795060, -0.01398967)","(431.42800000, 406.91570000, 460.21050000)",True,0.00273364,True,"(431.38070000, 406.93330000, 460.23560000)","(0.20954740, 0.74528380, 0.20694190, -0.59817810)",True,"(0.18551640, -0.27375790, 0.94372560)",True,"(0.02876708, 0.01000377, -0.03587129)",True,"(-0.94935730, 0.31343800, -0.02184749)","(431.40950000, 406.92340000, 460.27150000)",True,0.00310402,True
24.76129,"(-0.95172940, 0.30642410, -0.01776266)","(431.41860000, 406.91960000, 460.24110000)",True,1006116707,"(0.19360350, -0.28851320, 0.93768310)",True,"(-0.03504140, 0.01043974, -0.04296938)",True,"(-0.95441650, 0.29816260, -0.01371927)","(431.42790000, 406.91570000, 460.21050000)",True,0.00273372,True,"(431.38050000, 406.93330000, 460.23570000)","(0.20935900, 0.74534790, 0.20698790, -0.59814830)",True,"(0.18568420, -0.27229310, 0.94412230)",True,"(0.02876726, 0.01000377, -0.03586121)",True,"(-0.94895480, 0.31465740, -0.02180433)","(431.40930000, 406.92340000, 460.27150000)",True,0.00311221,True
24.769621,"(-0.95160330, 0.30686440, -0.01689815)","(431.41840000, 406.91960000, 460.24110000)",True,1006125038,"(0.19393920, -0.28805540, 0.93775940)",True,"(-0.03504245, 0.01044067, -0.04298114)",True,"(-0.95435210, 0.29837810, -0.01351166)","(431.42760000, 406.91570000, 460.21060000)",True,0.00273369,True,"(431.38030000, 406.93330000, 460.23570000)","(0.20917080, 0.74541190, 0.20703400, -0.59811850)",True,"(0.18730160, -0.27131650, 0.94407650)",True,"(0.02876869, 0.01000377, -0.03586121)",True,"(-0.94876770, 0.31532290, -0.02028299)","(431.40910000, 406.92340000, 460.27160000)",True,0.00311264,True
24.777953,"(-0.95174100, 0.30644350, -0.01677680)","(431.41820000, 406.91960000, 460.24110000)",True,1006133370,"(0.19372560, -0.28941350, 0.93737790)",True,"(-0.03504167, 0.01044067, -0.04298114)",True,"(-0.95483770, 0.29680480, -0.01385699)","(431.42740000, 406.91570000, 460.21060000)",True,0.00273387,True,"(431.38010000, 406.93330000, 460.23570000)","(0.20898240, 0.74547590, 0.20708000, -0.59808860)",True,"(0.18800350, -0.27032470, 0.94422910)",True,"(0.02876895, 0.01000377, -0.03586121)",True,"(-0.94853870, 0.31604820, -0.01969491)","(431.40890000, 406.92340000, 460.27160000)",True,0.00313290,True
24.786284,"(-0.95171280, 0.30651030, -0.01715565)","(431.41800000, 406.91960000, 460.24110000)",True,1006141701,"(0.19351200, -0.28952030, 0.93739320)",True,"(-0.03504140, 0.01044067, -0.04298114)",True,"(-0.95495420, 0.29641880, -0.01408380)","(431.42720000, 406.91570000, 460.21070000)",True,0.00273325,True,"(431.37990000, 406.93330000, 460.23580000)","(0.20882240, 0.74550920, 0.20704360, -0.59811550)",True,"(0.18748470, -0.26953130, 0.94454960)",True,"(0.02877092, 0.00999808, -0.03584952)",True,"(-0.94835540, 0.31656450, -0.02022534)","(431.40870000, 406.92340000, 460.27160000)",True,0.00313466,True
24.794616,"(-0.95169760, 0.30657510, -0.01684046)","(431.41780000, 406.91960000, 460.24120000)",True,1006150033,"(0.19340520, -0.28881840, 0.93763730)",True,"(-0.03504124, 0.01043744, -0.04297917)",True,"(-0.95483510, 0.29679980, -0.01413582)","(431.42710000, 406.91580000, 460.21070000)",True,0.00272788,True,"(431.37970000, 406.93340000, 460.23580000)","(0.20867790, 0.74552580, 0.20696190, -0.59817360)",True,"(0.18809510, -0.26942440, 0.94445800)",True,"(0.02877123, 0.00999776, -0.03584952)",True,"(-0.94845260, 0.31631590, -0.01954310)","(431.40850000, 406.92350000, 460.27170000)",True,0.00313478,True
24.802948,"(-0.95185010, 0.30612420, -0.01641452)","(431.41760000, 406.91960000, 460.24120000)",True,1006158365,"(0.19351200, -0.28880310, 0.93760680)",True,"(-0.03504167, 0.01043744, -0.04297917)",True,"(-0.95493750, 0.29647820, -0.01396493)","(431.42690000, 406.91580000, 460.21070000)",True,0.00272789,True,"(431.37960000, 406.93340000, 460.23580000)","(0.20853340, 0.74554220, 0.20688030, -0.59823170)",True,"(0.18870540, -0.26965330, 0.94427490)",True,"(0.02877123, 0.00999129, -0.03581612)",True,"(-0.94865930, 0.31573680, -0.01886234)","(431.40830000, 406.92350000, 460.27170000)",True,0.00313545,True
24.811279,"(-0.95166080, 0.30671460, -0.01636958)","(431.41750000, 406.91970000, 460.24120000)",True,1006166696,"(0.19364930, -0.28881840, 0.93759160)",True,"(-0.03504187, 0.01043744, -0.04297917)",True,"(-0.95504740, 0.29613320, -0.01376871)","(431.42680000, 406.91590000, 460.21070000)",True,0.00273364,True,"(431.37950000, 406.93340000, 460.23580000)","(0.20838890, 0.74555870, 0.20679860, -0.59828970)",True,"(0.18853760, -0.26779170, 0.94483950)",True,"(0.02877185, 0.00999129, -0.03581612)",True,"(-0.94815020, 0.31725620, -0.01896817)","(431.40820000, 406.92350000, 460.27170000)",True,0.00313507,True
24.819611,"(-0.95173730, 0.30648010, -0.01631737)","(431.41740000, 406.91970000, 460.24120000)",True,1006175028,"(0.19364930, -0.28881840, 0.93759160)",True,"(-0.03504245, 0.01043744, -0.04297917)",True,"(-0.95514980, 0.29580550, -0.01370899)","(431.42670000, 406.91590000, 460.21070000)",True,0.00273364,True,"(431.37930000, 406.93340000, 460.23580000)","(0.20824440, 0.74557520, 0.20671690, -0.59834780)",True,"(0.18852230, -0.26760860, 0.94490050)",True,"(0.02877185, 0.00999129, -0.03581612)",True,"(-0.94819860, 0.31711400, -0.01892359)","(431.40810000, 406.92350000, 460.27170000)",True,0.00313380,True
24.827942,"(-0.95166700, 0.30670360, -0.01621747)","(431.41720000, 406.91970000, 460.24120000)",True,1006183359,"(0.19371030, -0.28791810, 0.93785100)",True,"(-0.03504279, 0.01043744, -0.04296973)",True,"(-0.95497560, 0.29637300, -0.01358817)","(431.42650000, 406.91590000, 460.21070000)",True,0.00273348,True,"(431.37920000, 406.93340000, 460.23580000)","(0.20809990, 0.74559160, 0.20663520, -0.59840570)",True,"(0.18853760, -0.26739500, 0.94494630)",True,"(0.02877185, 0.00999129, -0.03581612)",True,"(-0.94823970, 0.31699590, -0.01884465)","(431.40790000, 406.92360000, 460.27170000)",True,0.00313391,True
24.836274,"(-0.95186070, 0.30614680, -0.01534593)","(431.41710000, 406.91970000, 460.24120000)",True,1006191691,"(0.19395450, -0.28814700, 0.93772890)",True,"(-0.03504361, 0.01044067, -0.04297917)",True,"(-0.95516840, 0.29576430, -0.01329827)","(431.42640000, 406.91590000, 460.21070000)",True,0.00273334,True,"(431.37900000, 406.93340000, 460.23580000)","(0.20795060, 0.74561860, 0.20652840, -0.59846090)",True,"(0.18992610, -0.26747130, 0.94465640)",True,"(0.02877185, 0.00999129, -0.03581612)",True,"(-0.94843590, 0.31649160, -0.01739190)","(431.40770000, 406.92360000, 460.27170000)",True,0.00313432,True
24.844605,"(-0.95212110, 0.30534460, -0.01516950)","(431.41670000, 406.91970000, 460.24120000)",True,1006200022,"(0.19430540, -0.28877260, 0.93746950)",True,"(-0.03504361, 0.01044374, -0.04298114)",True,"(-0.95551190, 0.29466830, -0.01294188)","(431.42600000, 406.91590000, 460.21070000)",True,0.00273839,True,"(431.37860000, 406.93340000, 460.23580000)","(0.20779070, 0.74566890, 0.20636570, -0.59850980)",True,"(0.18992610, -0.26753230, 0.94464110)",True,"(0.02877185, 0.00999129, -0.03581612)",True,"(-0.94860600, 0.31598110, -0.01739544)","(431.40740000, 406.92350000, 460.27170000)",True,0.00313553,True
24.852937,"(-0.95232290, 0.30478040, -0.01378489)","(431.41640000, 406.91970000, 460.24120000)",True,1006208354,"(0.19686890, -0.28906250, 0.93684390)",True,"(-0.03504361, 0.01044643, -0.04298372)",True,"(-0.95581500, 0.29378730, -0.01032846)","(431.42580000, 406.91590000, 460.21070000)",True,0.00275679,True,"(431.37830000, 406.93330000, 460.23580000)","(0.20763070, 0.74571930, 0.20620290, -0.59855880)",True,"(0.19007870, -0.26731870, 0.94465640)",True,"(0.02877123, 0.00998174, -0.03577780)",True,"(-0.94869270, 0.31572940, -0.01723940)","(431.40710000, 406.92350000, 460.27170000)",True,0.00313542,True
24.861268,"(-0.95216730, 0.30525670, -0.01399767)","(431.41610000, 406.91960000, 460.24120000)",True,1006216685,"(0.19645690, -0.28793330, 0.93727110)",True,"(-0.03504279, 0.01044690, -0.04299019)",True,"(-0.95559630, 0.29448270, -0.01075124)","(431.42540000, 406.91580000, 460.21070000)",True,0.00273872,True,"(431.37800000, 406.93330000, 460.23580000)","(0.20747080, 0.74576960, 0.20604010, -0.59860770)",True,"(0.19007870, -0.26660160, 0.94487000)",True,"(0.02877123, 0.00997691, -0.03576877)",True,"(-0.94860640, 0.31598830, -0.01724208)","(431.40670000, 406.92350000, 460.27170000)",True,0.00313672,True
