AdjustedTime,CombinedGazeRayWorldDirection,CombinedGazeRayWorldOrigin,CombinedGazeRayWorldValid,DeviceTimeStamp,LeftGazeDirection,LeftGazeDirectionValid,LeftGazeOrigin,LeftGazeOriginValid,LeftGazeRayWorldDirection,LeftGazeRayWorldOrigin,LeftGazeRayWorldValid,LeftPupilDiameter,LeftPupilDiameterValid,OriginalLeftGazeDirection,OriginalLeftGazeDirectionValid,OriginalLeftGazeOriginPositionInHMD,OriginalLeftGazeOriginPositionInHMDValid,OriginalLeftPupilDiameter,OriginalLeftPupilDiameterValid,OriginalLeftPupilPositionInTrackingArea,OriginalLeftPupilPositionInTrackingAreaValid,OriginalRightGazeDirection,OriginalRightGazeDirectionValid,OriginalRightGazeOriginPositionInHMD,OriginalRightGazeOriginPositionInHMDValid,OriginalRightPupilDiameter,OriginalRightPupilDiameterValid,OriginalRightPupilPositionInTrackingArea,OriginalRightPupilPositionInTrackingAreaValid,Pose_Position,Pose_Rotation,Pose_Valid,RightGazeDirection,RightGazeDirectionValid,RightGazeOrigin,RightGazeOriginValid,RightGazeRayWorldDirection,RightGazeRayWorldOrigin,RightGazeRayWorldValid,RightPupilDiameter,RightPupilDiameterValid,SystemTimeStamp
0.691515,"(0.77005340, -0.11160200, -0.62814240)","(432.38500000, 407.21600000, 462.19320000)",True,73459872,"(0.22555540, -0.36814880, 0.90197750)",True,"(-0.03460345, 0.00313307, -0.03814436)",True,"(0.75290470, -0.09273746, -0.65156300)","(432.39950000, 407.21730000, 462.22430000)",True,0.00276933,True,"(-0.22555540, -0.36814880, 0.90197750)",Valid,"(34.60345000, 3.13307200, -38.14436000)",Valid,2.76933300,Valid,"(0.54695450, 0.61143690)",Valid,"(-0.16874690, -0.40745540, 0.89749150)",Valid,"(-34.00551000, 1.06004300, -35.02139000)",Valid,2.82447800,Valid,"(0.55461350, 0.66566010)",Valid,"(432.41620000, 407.22470000, 462.17610000)","(-0.08603853, 0.84807690, 0.12114310, 0.50861330)",True,"(0.16874690, -0.40745540, 0.89749150)",True,"(0.03400551, 0.00106004, -0.03502139)",True,"(0.78627910, -0.13033260, -0.60396900)","(432.37050000, 407.21470000, 462.16210000)",True,0.00282448,True,326475921664
0.699847,"(0.76840050, -0.11100670, -0.63026850)","(432.38500000, 407.21600000, 462.19320000)",True,73468204,"(0.22659300, -0.36817930, 0.90170290)",True,"(-0.03460423, 0.00313208, -0.03814436)",True,"(0.75192670, -0.09303124, -0.65264960)","(432.39950000, 407.21730000, 462.22440000)",True,0.00276822,True,"(-0.22659300, -0.36817930, 0.90170290)",Valid,"(34.60423000, 3.13208000, -38.14436000)",Valid,2.76821900,Valid,"(0.54705020, 0.61149140)",Valid,"(-0.17222600, -0.40570070, 0.89761350)",Valid,"(-34.01212000, 1.05567900, -35.00267000)",Valid,2.83984400,Valid,"(0.55526190, 0.66540670)",Valid,"(432.41620000, 407.22470000, 462.17610000)","(-0.08597977, 0.84818880, 0.12108770, 0.50844960)",True,"(0.17222600, -0.40570070, 0.89761350)",True,"(0.03401212, 0.00105568, -0.03500267)",True,"(0.78403250, -0.12886070, -0.60719670)","(432.37060000, 407.21470000, 462.16210000)",True,0.00283984,True,326475929996
0.708178,"(0.76804640, -0.11197800, -0.63052820)","(432.38510000, 407.21600000, 462.19320000)",True,73476535,"(0.22673030, -0.37118530, 0.90043640)",True,"(-0.03460669, 0.00311119, -0.03805179)",True,"(0.75133250, -0.09643876, -0.65283940)","(432.39960000, 407.21730000, 462.22440000)",True,0.00277153,True,"(-0.22673030, -0.37118530, 0.90043640)",Valid,"(34.60669000, 3.11119100, -38.05179000)",Valid,2.77153000,Valid,"(0.54695450, 0.61167380)",Valid,"(-0.17216490, -0.40422060, 0.89830020)",Valid,"(-34.01709000, 1.05087300, -34.99062000)",Valid,2.84907500,Valid,"(0.55542670, 0.66524950)",Valid,"(432.41620000, 407.22470000, 462.17610000)","(-0.08592103, 0.84830080, 0.12103230, 0.50828600)",True,"(0.17216490, -0.40422060, 0.89830020)",True,"(0.03401709, 0.00105087, -0.03499062)",True,"(0.78397790, -0.12740310, -0.60757490)","(432.37060000, 407.21470000, 462.16210000)",True,0.00284908,True,326475938327
0.71651,"(0.76759740, -0.11425860, -0.63066570)","(432.38510000, 407.21600000, 462.19320000)",True,73484867,"(0.22683720, -0.37431340, 0.89912410)",True,"(-0.03460913, 0.00309029, -0.03795921)",True,"(0.75075660, -0.09994683, -0.65297410)","(432.39970000, 407.21730000, 462.22430000)",True,0.00277240,True,"(-0.22683720, -0.37431340, 0.89912410)",Valid,"(34.60913000, 3.09028600, -37.95921000)",Valid,2.77240000,Valid,"(0.54685880, 0.61185620)",Valid,"(-0.17210390, -0.40507510, 0.89793400)",Valid,"(-34.02206000, 1.04606600, -34.97856000)",Valid,2.84625200,Valid,"(0.55559160, 0.66540670)",Valid,"(432.41620000, 407.22470000, 462.17610000)","(-0.08586708, 0.84840470, 0.12098950, 0.50813170)",True,"(0.17210390, -0.40507510, 0.89793400)",True,"(0.03402206, 0.00104607, -0.03497856)",True,"(0.78368140, -0.12845780, -0.60773520)","(432.37060000, 407.21470000, 462.16210000)",True,0.00284625,True,326475946659
0.724841,"(0.76810740, -0.11516510, -0.62987950)","(432.38520000, 407.21600000, 462.19310000)",True,73493198,"(0.22760010, -0.37481690, 0.89871220)",True,"(-0.03460925, 0.00304436, -0.03779497)",True,"(0.75015100, -0.10035000, -0.65360800)","(432.39980000, 407.21730000, 462.22410000)",True,0.00277010,True,"(-0.22760010, -0.37481690, 0.89871220)",Valid,"(34.60925000, 3.04435700, -37.79497000)",Valid,2.77009600,Valid,"(0.54690330, 0.61187370)",Valid,"(-0.16931150, -0.40675350, 0.89770510)",Valid,"(-34.02682000, 1.04362500, -34.97450000)",Valid,2.84265100,Valid,"(0.55542670, 0.66566010)",Valid,"(432.41620000, 407.22470000, 462.17600000)","(-0.08587337, 0.84841010, 0.12110280, 0.50809470)",True,"(0.16931150, -0.40675350, 0.89770510)",True,"(0.03402682, 0.00104363, -0.03497450)",True,"(0.78521480, -0.12985290, -0.60545510)","(432.37060000, 407.21470000, 462.16200000)",True,0.00284265,True,326475954990
0.733173,"(0.76813450, -0.11407460, -0.63004480)","(432.38530000, 407.21600000, 462.19290000)",True,73501530,"(0.22766110, -0.37538150, 0.89846800)",True,"(-0.03460937, 0.00299844, -0.03763074)",True,"(0.75002120, -0.10074500, -0.65369610)","(432.40000000, 407.21730000, 462.22390000)",True,0.00277208,True,"(-0.22766110, -0.37538150, 0.89846800)",Valid,"(34.60938000, 2.99844400, -37.63074000)",Valid,2.77207900,Valid,"(0.54685880, 0.61189130)",Valid,"(-0.16929630, -0.40458680, 0.89868160)",Valid,"(-34.03159000, 1.04116800, -34.97044000)",Valid,2.84564200,Valid,"(0.55559160, 0.66540670)",Valid,"(432.41620000, 407.22470000, 462.17590000)","(-0.08587965, 0.84841540, 0.12121620, 0.50805770)",True,"(0.16929630, -0.40458680, 0.89868160)",True,"(0.03403158, 0.00104117, -0.03497044)",True,"(0.78542970, -0.12728280, -0.60572210)","(432.37050000, 407.21470000, 462.16190000)",True,0.00284564,True,326475963322
0.741504,"(0.76814530, -0.11304980, -0.63021620)","(432.38530000, 407.21610000, 462.19280000)",True,73509861,"(0.22831730, -0.37536620, 0.89830020)",True,"(-0.03461028, 0.00299748, -0.03762498)",True,"(0.74953040, -0.10057790, -0.65428450)","(432.40000000, 407.21740000, 462.22380000)",True,0.00277020,True,"(-0.22831730, -0.37536620, 0.89830020)",Valid,"(34.61028000, 2.99748200, -37.62498000)",Valid,2.77020300,Valid,"(0.54690330, 0.61187370)",Valid,"(-0.16870120, -0.40309140, 0.89945980)",Valid,"(-34.03447000, 1.03945900, -34.96956000)",Valid,2.85174600,Valid,"(0.55562210, 0.66524950)",Valid,"(432.41620000, 407.22480000, 462.17580000)","(-0.08588593, 0.84842070, 0.12132950, 0.50802070)",True,"(0.16870120, -0.40309140, 0.89945980)",True,"(0.03403447, 0.00103946, -0.03496956)",True,"(0.78592970, -0.12539940, -0.60546630)","(432.37050000, 407.21480000, 462.16180000)",True,0.00285175,True,326475971653
0.749836,"(0.76837350, -0.11216600, -0.63009610)","(432.38530000, 407.21610000, 462.19270000)",True,73518193,"(0.22825620, -0.37570190, 0.89817810)",True,"(-0.03461118, 0.00299654, -0.03761925)",True,"(0.74950190, -0.10071600, -0.65429600)","(432.40000000, 407.21740000, 462.22370000)",True,0.00277237,True,"(-0.22825620, -0.37570190, 0.89817810)",Valid,"(34.61118000, 2.99653600, -37.61925000)",Valid,2.77236900,Valid,"(0.54685880, 0.61189130)",Valid,"(-0.16812130, -0.40158080, 0.90025330)",Valid,"(-34.03735000, 1.03775000, -34.96869000)",Valid,2.84541300,Valid,"(0.55565260, 0.66509220)",Valid,"(432.41620000, 407.22480000, 462.17570000)","(-0.08589220, 0.84842600, 0.12144290, 0.50798370)",True,"(0.16812130, -0.40158080, 0.90025330)",True,"(0.03403736, 0.00103775, -0.03496869)",True,"(0.78642050, -0.12349570, -0.60522040)","(432.37050000, 407.21480000, 462.16170000)",True,0.00284541,True,326475979985
0.758167,"(0.76930220, -0.11181020, -0.62902520)","(432.38530000, 407.21610000, 462.19260000)",True,73526524,"(0.22656250, -0.37492370, 0.89892580)",True,"(-0.03461343, 0.00298651, -0.03759560)",True,"(0.75067700, -0.09949853, -0.65313390)","(432.40000000, 407.21740000, 462.22360000)",True,0.00277231,True,"(-0.22656250, -0.37492370, 0.89892580)",Valid,"(34.61343000, 2.98651100, -37.59560000)",Valid,2.77230800,Valid,"(0.54656660, 0.61189130)",Valid,"(-0.16685490, -0.40232850, 0.90014650)",Valid,"(-34.04172000, 1.03764300, -34.96060000)",Valid,2.84539800,Valid,"(0.55565260, 0.66509220)",Valid,"(432.41620000, 407.22490000, 462.17560000)","(-0.08589848, 0.84843130, 0.12155630, 0.50794670)",True,"(0.16685490, -0.40232850, 0.90014650)",True,"(0.03404172, 0.00103764, -0.03496060)",True,"(0.78709660, -0.12400110, -0.60423730)","(432.37050000, 407.21480000, 462.16160000)",True,0.00284540,True,326475988316
0.766499,"(0.76922730, -0.11181970, -0.62911500)","(432.38530000, 407.21620000, 462.19250000)",True,73534856,"(0.22703550, -0.37530520, 0.89865110)",True,"(-0.03461618, 0.00297170, -0.03755603)",True,"(0.75028390, -0.09975877, -0.65354590)","(432.40000000, 407.21750000, 462.22350000)",True,0.00278127,True,"(-0.22703550, -0.37530520, 0.89865110)",Valid,"(34.61618000, 2.97169500, -37.55603000)",Valid,2.78126500,Valid,"(0.54649530, 0.61207010)",Valid,"(-0.16644290, -0.40231320, 0.90023800)",Valid,"(-34.04327000, 1.03764300, -34.96060000)",Valid,2.85762000,Valid,"(0.55566300, 0.66509220)",Valid,"(432.41620000, 407.22490000, 462.17550000)","(-0.08590773, 0.84843710, 0.12165710, 0.50791130)",True,"(0.16644290, -0.40231320, 0.90023800)",True,"(0.03404327, 0.00103764, -0.03496060)",True,"(0.78732350, -0.12375730, -0.60399160)","(432.37050000, 407.21480000, 462.16150000)",True,0.00285762,True,326475996648
0.77483,"(0.76923790, -0.11182670, -0.62910090)","(432.38530000, 407.21620000, 462.19250000)",True,73543187,"(0.22517400, -0.37593080, 0.89886470)",True,"(-0.03461881, 0.00296234, -0.03753160)",True,"(0.75148330, -0.10025060, -0.65209100)","(432.40010000, 407.21750000, 462.22350000)",True,0.00278117,True,"(-0.22517400, -0.37593080, 0.89886470)",Valid,"(34.61880000, 2.96234100, -37.53160000)",Valid,2.78117400,Valid,"(0.54617380, 0.61221520)",Valid,"(-0.16824340, -0.40176390, 0.90014650)",Valid,"(-34.04362000, 1.03764300, -34.96060000)",Valid,2.86637900,Valid,"(0.55589480, 0.66502640)",Valid,"(432.41620000, 407.22490000, 462.17550000)","(-0.08594326, 0.84844740, 0.12164700, 0.50789050)",True,"(0.16824340, -0.40176390, 0.90014650)",True,"(0.03404362, 0.00103764, -0.03496060)",True,"(0.78624030, -0.12329350, -0.60549560)","(432.37050000, 407.21480000, 462.16150000)",True,0.00286638,True,326476004979
0.783162,"(0.76942440, -0.11204770, -0.62883340)","(432.38530000, 407.21620000, 462.19240000)",True,73551519,"(0.22468570, -0.37641910, 0.89877320)",True,"(-0.03462221, 0.00296115, -0.03752238)",True,"(0.75175590, -0.10073260, -0.65170240)","(432.40010000, 407.21750000, 462.22340000)",True,0.00277322,True,"(-0.22468570, -0.37641910, 0.89877320)",Valid,"(34.62221000, 2.96115100, -37.52238000)",Valid,2.77322400,Valid,"(0.54600130, 0.61221520)",Valid,"(-0.16804500, -0.40174870, 0.90019230)",Valid,"(-34.04427000, 1.03764300, -34.96060000)",Valid,2.86625700,Valid,"(0.55589480, 0.66502640)",Valid,"(432.41620000, 407.22490000, 462.17550000)","(-0.08597881, 0.84845770, 0.12163690, 0.50786980)",True,"(0.16804500, -0.40174870, 0.90019230)",True,"(0.03404427, 0.00103764, -0.03496060)",True,"(0.78635170, -0.12325480, -0.60535880)","(432.37050000, 407.21480000, 462.16140000)",True,0.00286626,True,326476013311
0.791493,"(0.76939900, -0.11152320, -0.62895770)","(432.38530000, 407.21620000, 462.19240000)",True,73559850,"(0.22450260, -0.37547300, 0.89921570)",True,"(-0.03462457, 0.00295810, -0.03751086)",True,"(0.75194050, -0.09969290, -0.65164920)","(432.40010000, 407.21750000, 462.22340000)",True,0.00275720,True,"(-0.22450260, -0.37547300, 0.89921570)",Valid,"(34.62457000, 2.95809900, -37.51086000)",Valid,2.75720200,Valid,"(0.54591110, 0.61207010)",Valid,"(-0.16839600, -0.40171810, 0.90013120)",Valid,"(-34.04494000, 1.03764300, -34.96060000)",Valid,2.87617500,Valid,"(0.55596410, 0.66502640)",Valid,"(432.41620000, 407.22490000, 462.17540000)","(-0.08601434, 0.84846790, 0.12162680, 0.50784900)",True,"(0.16839600, -0.40171810, 0.90013120)",True,"(0.03404494, 0.00103764, -0.03496060)",True,"(0.78611910, -0.12324630, -0.60566250)","(432.37050000, 407.21490000, 462.16140000)",True,0.00287618,True,326476021642
0.799825,"(0.76933840, -0.11220270, -0.62891090)","(432.38530000, 407.21620000, 462.19240000)",True,73568182,"(0.22447200, -0.37619020, 0.89892580)",True,"(-0.03462627, 0.00295432, -0.03750224)",True,"(0.75188520, -0.10046110, -0.65159510)","(432.40010000, 407.21750000, 462.22340000)",True,0.00275642,True,"(-0.22447200, -0.37619020, 0.89892580)",Valid,"(34.62627000, 2.95431500, -37.50224000)",Valid,2.75642400,Valid,"(0.54584530, 0.61221520)",Valid,"(-0.16838070, -0.40226750, 0.89988710)",Valid,"(-34.04526000, 1.03764300, -34.96060000)",Valid,2.89314300,Valid,"(0.55597880, 0.66509220)",Valid,"(432.41620000, 407.22490000, 462.17540000)","(-0.08604988, 0.84847820, 0.12161670, 0.50782820)",True,"(0.16838070, -0.40226750, 0.89988710)",True,"(0.03404526, 0.00103764, -0.03496060)",True,"(0.78605530, -0.12383690, -0.60562490)","(432.37050000, 407.21490000, 462.16140000)",True,0.00289314,True,326476029974
0.808156,"(0.76842700, -0.11238660, -0.62999140)","(432.38530000, 407.21620000, 462.19240000)",True,73576513,"(0.22523500, -0.37713620, 0.89833070)",True,"(-0.03462872, 0.00295236, -0.03749283)",True,"(0.75126940, -0.10155640, -0.65213540)","(432.40010000, 407.21750000, 462.22340000)",True,0.00275671,True,"(-0.22523500, -0.37713620, 0.89833070)",Valid,"(34.62872000, 2.95236200, -37.49283000)",Valid,2.75671400,Valid,"(0.54584530, 0.61231440)",Valid,"(-0.17034910, -0.40147400, 0.89988710)",Valid,"(-34.04564000, 1.03775000, -34.96869000)",Valid,2.87632800,Valid,"(0.55623130, 0.66509220)",Valid,"(432.41620000, 407.22490000, 462.17540000)","(-0.08608542, 0.84848850, 0.12160660, 0.50780750)",True,"(0.17034910, -0.40147400, 0.89988710)",True,"(0.03404564, 0.00103775, -0.03496869)",True,"(0.78489140, -0.12311530, -0.60727940)","(432.37050000, 407.21490000, 462.16130000)",True,0.00287633,True,326476038305
0.816488,"(0.76653130, -0.11269140, -0.63224230)","(432.38530000, 407.21620000, 462.19230000)",True,73584845,"(0.22584530, -0.37739560, 0.89807130)",True,"(-0.03463231, 0.00295174, -0.03748689)",True,"(0.75081510, -0.10189270, -0.65260600)","(432.40010000, 407.21750000, 462.22330000)",True,0.00275336,True,"(-0.22584530, -0.37739560, 0.89807130)",Valid,"(34.63231000, 2.95173600, -37.48689000)",Valid,2.75335700,Valid,"(0.54578750, 0.61231440)",Valid,"(-0.17547610, -0.40136720, 0.89894100)",Valid,"(-34.04594000, 1.04116800, -34.97044000)",Valid,2.89436300,Valid,"(0.55687020, 0.66502640)",Valid,"(432.41620000, 407.22490000, 462.17530000)","(-0.08612096, 0.84849880, 0.12159650, 0.50778680)",True,"(0.17547610, -0.40136720, 0.89894100)",True,"(0.03404595, 0.00104117, -0.03497044)",True,"(0.78165090, -0.12340240, -0.61138670)","(432.37050000, 407.21490000, 462.16130000)",True,0.00289436,True,326476046637
0.824819,"(0.76883960, -0.11104210, -0.62972640)","(432.38530000, 407.21620000, 462.19230000)",True,73593176,"(0.22543330, -0.37667850, 0.89848330)",True,"(-0.03463449, 0.00294296, -0.03746521)",True,"(0.75113890, -0.10107490, -0.65236050)","(432.40020000, 407.21750000, 462.22320000)",True,0.00275726,True,"(-0.22543330, -0.37667850, 0.89848330)",Valid,"(34.63449000, 2.94296300, -37.46521000)",Valid,2.75726300,Valid,"(0.54564430, 0.61231440)",Valid,"(-0.16912840, -0.39953610, 0.90097050)",Valid,"(-34.04684000, 1.07399000, -35.10098000)",Valid,2.89012100,Valid,"(0.55623130, 0.66495050)",Valid,"(432.41620000, 407.22490000, 462.17530000)","(-0.08615649, 0.84850900, 0.12158640, 0.50776590)",True,"(0.16912840, -0.39953610, 0.90097050)",True,"(0.03404684, 0.00107399, -0.03510098)",True,"(0.78582910, -0.12090670, -0.60650990)","(432.37040000, 407.21490000, 462.16130000)",True,0.00289012,True,326476054968
0.833151,"(0.76876780, -0.11016220, -0.62996850)","(432.38530000, 407.21620000, 462.19230000)",True,73601508,"(0.22618100, -0.37611390, 0.89852910)",True,"(-0.03463823, 0.00292835, -0.03742482)",True,"(0.75065830, -0.10053790, -0.65299640)","(432.40020000, 407.21750000, 462.22320000)",True,0.00275465,True,"(-0.22618100, -0.37611390, 0.89852910)",Valid,"(34.63823000, 2.92834500, -37.42482000)",Valid,2.75465400,Valid,"(0.54558430, 0.61235180)",Valid,"(-0.16877750, -0.39843750, 0.90151980)",Valid,"(-34.04784000, 1.07547000, -35.11191000)",Valid,2.88978600,Valid,"(0.55623130, 0.66486730)",Valid,"(432.41620000, 407.22490000, 462.17530000)","(-0.08619203, 0.84851930, 0.12157630, 0.50774520)",True,"(0.16877750, -0.39843750, 0.90151980)",True,"(0.03404783, 0.00107547, -0.03511191)",True,"(0.78614630, -0.11968170, -0.60634170)","(432.37040000, 407.21490000, 462.16130000)",True,0.00288979,True,326476063300
0.841483,"(0.76906690, -0.10711460, -0.63012890)","(432.38530000, 407.21620000, 462.19220000)",True,73609840,"(0.22631840, -0.37501530, 0.89895630)",True,"(-0.03463855, 0.00292835, -0.03742482)",True,"(0.75063700, -0.09936406, -0.65320040)","(432.40020000, 407.21750000, 462.22320000)",True,0.00275482,True,"(-0.22631840, -0.37501530, 0.89895630)",Valid,"(34.63855000, 2.92834500, -37.42482000)",Valid,2.75482200,Valid,"(0.54558430, 0.61221520)",Valid,"(-0.16845700, -0.39393620, 0.90356450)",Valid,"(-34.04893000, 1.07652300, -35.12115000)",Valid,2.88951100,Valid,"(0.55623130, 0.66432510)",Valid,"(432.41620000, 407.22490000, 462.17520000)","(-0.08622757, 0.84852950, 0.12156620, 0.50772440)",True,"(0.16845700, -0.39393620, 0.90356450)",True,"(0.03404893, 0.00107652, -0.03512115)",True,"(0.78678000, -0.11476520, -0.60647030)","(432.37040000, 407.21490000, 462.16130000)",True,0.00288951,True,326476071632
0.849814,"(0.76945790, -0.10740080, -0.62960270)","(432.38530000, 407.21620000, 462.19220000)",True,73618171,"(0.22512820, -0.37655640, 0.89860530)",True,"(-0.03463859, 0.00292804, -0.03741899)",True,"(0.75130280, -0.10091170, -0.65219700)","(432.40020000, 407.21750000, 462.22310000)",True,0.00275426,True,"(-0.22512820, -0.37655640, 0.89860530)",Valid,"(34.63860000, 2.92804000, -37.41899000)",Valid,2.75425700,Valid,"(0.54544810, 0.61235180)",Valid,"(-0.16831970, -0.39305110, 0.90396120)",Valid,"(-34.04941000, 1.07692000, -35.12244000)",Valid,2.88967900,Valid,"(0.55623130, 0.66420260)",Valid,"(432.41620000, 407.22490000, 462.17520000)","(-0.08626311, 0.84853980, 0.12155610, 0.50770370)",True,"(0.16831970, -0.39305110, 0.90396120)",True,"(0.03404941, 0.00107692, -0.03512244)",True,"(0.78693410, -0.11379520, -0.60645310)","(432.37040000, 407.21490000, 462.16130000)",True,0.00288968,True,326476079963
0.858146,"(0.76946620, -0.10678440, -0.62969750)","(432.38530000, 407.21620000, 462.19220000)",True,73626503,"(0.22538760, -0.37539670, 0.89903260)",True,"(-0.03463951, 0.00292667, -0.03741556)",True,"(0.75120470, -0.09968196, -0.65249910)","(432.40030000, 407.21760000, 462.22310000)",True,0.00274797,True,"(-0.22538760, -0.37539670, 0.89903260)",Valid,"(34.63951000, 2.92666600, -37.41556000)",Valid,2.74797100,Valid,"(0.54544810, 0.61221520)",Valid,"(-0.16813660, -0.39306640, 0.90399170)",Valid,"(-34.04999000, 1.07692000, -35.12244000)",Valid,2.88948100,Valid,"(0.55623130, 0.66420260)",Valid,"(432.41620000, 407.22500000, 462.17520000)","(-0.08629865, 0.84855010, 0.12154600, 0.50768290)",True,"(0.16813660, -0.39306640, 0.90399170)",True,"(0.03404999, 0.00107692, -0.03512244)",True,"(0.78703230, -0.11379030, -0.60632660)","(432.37040000, 407.21490000, 462.16120000)",True,0.00288948,True,326476088295
0.866477,"(0.76936980, -0.10948050, -0.62935220)","(432.38530000, 407.21620000, 462.19210000)",True,73634834,"(0.22544860, -0.37539670, 0.89901730)",True,"(-0.03463971, 0.00292667, -0.03741556)",True,"(0.75114540, -0.09968654, -0.65256660)","(432.40030000, 407.21760000, 462.22310000)",True,0.00274796,True,"(-0.22544860, -0.37539670, 0.89901730)",Valid,"(34.63971000, 2.92666600, -37.41556000)",Valid,2.74795500,Valid,"(0.54544810, 0.61221520)",Valid,"(-0.16761780, -0.39807130, 0.90190120)",Valid,"(-34.05147000, 1.07692000, -35.12244000)",Valid,2.88937400,Valid,"(0.55623130, 0.66486730)",Valid,"(432.41620000, 407.22500000, 462.17510000)","(-0.08633419, 0.84856030, 0.12153590, 0.50766210)",True,"(0.16761780, -0.39807130, 0.90190120)",True,"(0.03405147, 0.00107692, -0.03512244)",True,"(0.78685030, -0.11916860, -0.60552910)","(432.37040000, 407.21490000, 462.16120000)",True,0.00288937,True,326476096626
0.874809,"(0.77036230, -0.11003720, -0.62803960)","(432.38530000, 407.21620000, 462.19210000)",True,73643166,"(0.22219850, -0.37672420, 0.89926150)",True,"(-0.03463980, 0.00292510, -0.03740997)",True,"(0.75322520, -0.10081240, -0.64999120)","(432.40030000, 407.21760000, 462.22310000)",True,0.00274019,True,"(-0.22219850, -0.37672420, 0.89926150)",Valid,"(34.63980000, 2.92509500, -37.40997000)",Valid,2.74018900,Valid,"(0.54507710, 0.61235180)",Valid,"(-0.16761780, -0.39807130, 0.90190120)",Valid,"(-34.05147000, 1.07692000, -35.12244000)",Valid,2.88937400,Valid,"(0.55623130, 0.66486730)",Valid,"(432.41620000, 407.22500000, 462.17510000)","(-0.08637219, 0.84857080, 0.12152230, 0.50764150)",True,"(0.16761780, -0.39807130, 0.90190120)",True,"(0.03405147, 0.00107692, -0.03512244)",True,"(0.78683610, -0.11916720, -0.60554780)","(432.37040000, 407.21490000, 462.16120000)",True,0.00288937,True,326476104958
0.88314,"(0.76895540, -0.10808670, -0.63009920)","(432.38540000, 407.21620000, 462.19200000)",True,73651497,"(0.22186280, -0.37745670, 0.89904790)",True,"(-0.03464008, 0.00292490, -0.03740327)",True,"(0.75341320, -0.10178840, -0.64962120)","(432.40030000, 407.21760000, 462.22290000)",True,0.00274022,True,"(-0.22186280, -0.37745670, 0.89904790)",Valid,"(34.64008000, 2.92489600, -37.40327000)",Valid,2.74021900,Valid,"(0.54502770, 0.61237260)",Valid,"(-0.17297360, -0.39302060, 0.90310670)",Valid,"(-34.05147000, 1.07739300, -35.12244000)",Valid,2.89160200,Valid,"(0.55687020, 0.66422430)",Valid,"(432.41630000, 407.22500000, 462.17500000)","(-0.08651619, 0.84858920, 0.12135790, 0.50762550)",True,"(0.17297360, -0.39302060, 0.90310670)",True,"(0.03405147, 0.00107739, -0.03512244)",True,"(0.78398820, -0.11431340, -0.61015990)","(432.37050000, 407.21490000, 462.16100000)",True,0.00289160,True,326476113289
0.891472,"(0.76889660, -0.10821570, -0.63014860)","(432.38540000, 407.21620000, 462.19190000)",True,73659829,"(0.22212220, -0.37716670, 0.89909360)",True,"(-0.03464085, 0.00292368, -0.03740184)",True,"(0.75327890, -0.10172730, -0.64978650)","(432.40030000, 407.21760000, 462.22280000)",True,0.00274031,True,"(-0.22212220, -0.37716670, 0.89909360)",Valid,"(34.64085000, 2.92367600, -37.40184000)",Valid,2.74031100,Valid,"(0.54502770, 0.61237260)",Valid,"(-0.17297360, -0.39312740, 0.90306090)",Valid,"(-34.05147000, 1.07739300, -35.12115000)",Valid,2.89157100,Valid,"(0.55687020, 0.66422430)",Valid,"(432.41630000, 407.22490000, 462.17490000)","(-0.08666020, 0.84860760, 0.12119350, 0.50760940)",True,"(0.17297360, -0.39312740, 0.90306090)",True,"(0.03405147, 0.00107739, -0.03512115)",True,"(0.78399770, -0.11463140, -0.61008800)","(432.37050000, 407.21480000, 462.16090000)",True,0.00289157,True,326476121621
0.899803,"(0.77054490, -0.11213900, -0.62744360)","(432.38540000, 407.21620000, 462.19170000)",True,73668160,"(0.21945190, -0.37791440, 0.89944460)",True,"(-0.03464127, 0.00292368, -0.03740184)",True,"(0.75504300, -0.10249470, -0.64761480)","(432.40030000, 407.21760000, 462.22270000)",True,0.00273940,True,"(-0.21945190, -0.37791440, 0.89944460)",Valid,"(34.64127000, 2.92367600, -37.40184000)",Valid,2.73939500,Valid,"(0.54470160, 0.61244300)",Valid,"(-0.16961670, -0.39970400, 0.90080260)",Valid,"(-34.05147000, 1.08035300, -35.11191000)",Valid,2.89131200,Valid,"(0.55646810, 0.66486730)",Valid,"(432.41630000, 407.22490000, 462.17470000)","(-0.08680418, 0.84862600, 0.12102910, 0.50759330)",True,"(0.16961670, -0.39970400, 0.90080260)",True,"(0.03405147, 0.00108035, -0.03511191)",True,"(0.78547640, -0.12170010, -0.60680790)","(432.37050000, 407.21480000, 462.16080000)",True,0.00289131,True,326476129952
