date, time, timestamp, data_time,screenPospedestrianX,screenPospedestrianY, screenPospedestrianZ,pedestrianworldpositionX, pedestrianworldpositionY, pedestrianworldpositionZ,screenPosCubeX,screenPosCubeY, screenPosCubeZ,CubeworldpositionX, CubeworldpositionY, CubeworldpositionZ,
29/01/20,10:52:54,132248299747659837,20200129T225254,0,1314,-2.718717E-05,431.2315,407.0862,459.9237,878.797,1369.859,-5.628254,436.66,407.21,462.33
29/01/20,10:52:54,132248299748219833,20200129T225254,0,0,0,431.2328,407.0759,459.9242,867.6639,1397.922,-5.595031,436.66,407.21,462.33
29/01/20,10:52:54,132248299748659841,20200129T225254,0,0,0,431.2369,407.0644,459.9225,860.6418,1443.875,-5.551005,436.66,407.21,462.33
29/01/20,10:52:54,132248299749219853,20200129T225254,0,0,0,431.2383,407.0573,459.9219,818.592,1436.705,-5.474062,436.66,407.21,462.33
29/01/20,10:52:54,132248299749659833,20200129T225254,0,0,0,431.2439,407.0523,459.9251,668.5198,1381.369,-5.162088,436.66,407.21,462.33
29/01/20,10:52:55,132248299750209832,20200129T225255,0,0,0,431.2472,407.0458,459.9271,595.7714,1366.276,-4.986786,436.66,407.21,462.33
29/01/20,10:52:55,132248299750659832,20200129T225255,2368,657,4.388758E-07,431.2557,407.0372,459.934,456.8691,1360.925,-4.63762,436.66,407.21,462.33
29/01/20,10:52:55,132248299751279833,20200129T225255,0,657,2.147617E-05,431.2586,407.0286,459.9368,393.9594,1380.41,-4.478882,436.66,407.21,462.33
29/01/20,10:52:55,132248299751839831,20200129T225255,1184,0,9.286303E-07,431.2661,407.0202,459.9417,280.1162,1437.806,-4.19251,436.66,407.21,462.33
29/01/20,10:52:55,132248299752369829,20200129T225255,0,0,0,431.2706,407.018,459.9457,258.9221,1396.315,-4.151274,436.66,407.21,462.33
29/01/20,10:52:55,132248299752759977,20200129T225255,3552,3942,2.973925E-05,431.2729,407.0126,459.9474,260.1999,1385.646,-4.154351,436.66,407.21,462.33
29/01/20,10:52:55,132248299753439976,20200129T225255,0,0,0,431.2754,407.0077,459.9495,226.8745,1358.844,-4.081587,436.66,407.21,462.33
29/01/20,10:52:55,132248299753979989,20200129T225255,1184,-2628,-1.157366E-05,431.2762,407.0018,459.9482,212.5871,1340.381,-4.051578,436.66,407.21,462.33
29/01/20,10:52:55,132248299754380015,20200129T225255,0,0,0,431.2741,406.9951,459.9478,228.0367,1346.929,-4.08687,436.66,407.21,462.33
29/01/20,10:52:55,132248299755149986,20200129T225255,0,0,0,431.2698,406.9875,459.9491,256.0624,1398.2,-4.144825,436.66,407.21,462.33
29/01/20,10:52:55,132248299755659977,20200129T225255,1184,0,1.156266E-05,431.2682,406.977,459.9505,238.4436,1486.211,-4.080179,436.66,407.21,462.33
29/01/20,10:52:55,132248299756049970,20200129T225255,5920,1314,3.953067E-05,431.2675,406.967,459.9507,225.5599,1510.694,-4.042747,436.66,407.21,462.33
29/01/20,10:52:55,132248299756970148,20200129T225255,0,0,0,431.272,406.9531,459.9474,131.841,1558.064,-3.825482,436.66,407.21,462.33
29/01/20,10:52:55,132248299757370114,20200129T225255,1184,2628,1.473049E-06,431.276,406.941,459.9395,74.64679,1616.687,-3.685826,436.66,407.21,462.33
29/01/20,10:52:55,132248299757980122,20200129T225255,0,0,0,431.2788,406.9294,459.9288,125.567,1657.131,-3.760965,436.66,407.21,462.33
29/01/20,10:52:55,132248299758380103,20200129T225255,1184,1314,-2.916892E-05,431.2782,406.9203,459.9233,155.4572,1643.864,-3.829055,436.66,407.21,462.33
29/01/20,10:52:55,132248299759160107,20200129T225255,-3552,1314,-1.640358E-05,431.2734,406.9125,459.9143,241.5926,1578.332,-4.050149,436.66,407.21,462.33
29/01/20,10:52:55,132248299759650118,20200129T225255,1184,1314,-1.995675E-05,431.265,406.9099,459.9079,364.625,1471.662,-4.387685,436.66,407.21,462.33
29/01/20,10:52:56,132248299760060108,20200129T225256,0,0,0,431.2608,406.9058,459.9048,413.528,1428.086,-4.524908,436.66,407.21,462.33
29/01/20,10:52:56,132248299760830101,20200129T225256,1184,1314,-2.317336E-05,431.2553,406.907,459.8998,487.3364,1377.115,-4.724779,436.66,407.21,462.33
29/01/20,10:52:56,132248299761340108,20200129T225256,0,0,0,431.2526,406.9069,459.8951,540.7057,1304.324,-4.867536,436.66,407.21,462.33
29/01/20,10:52:56,132248299761890107,20200129T225256,0,0,0,431.2527,406.9016,459.8934,556.2756,1286.133,-4.905427,436.66,407.21,462.33
29/01/20,10:52:56,132248299762340114,20200129T225256,1184,1971,1.706625E-05,431.2542,406.8965,459.8884,559.8144,1253.519,-4.909279,436.66,407.21,462.33
29/01/20,10:52:56,132248299762760253,20200129T225256,0,0,0,431.2554,406.8893,459.8867,561.9415,1251.603,-4.914097,436.66,407.21,462.33
29/01/20,10:52:56,132248299763440246,20200129T225256,0,0,0,431.2569,406.8803,459.8841,553.2575,1268.047,-4.896336,436.66,407.21,462.33
29/01/20,10:52:56,132248299764020247,20200129T225256,0,0,0,431.2563,406.8694,459.8835,540.1531,1306.542,-4.869038,436.66,407.21,462.33
29/01/20,10:52:56,132248299764450256,20200129T225256,0,0,0,431.2552,406.8596,459.8836,531.0565,1326.297,-4.847474,436.66,407.21,462.33
29/01/20,10:52:56,132248299765110262,20200129T225256,0,0,0,431.2523,406.8465,459.8846,503.6193,1342.209,-4.780638,436.66,407.21,462.33
29/01/20,10:52:56,132248299765700253,20200129T225256,0,1314,2.326365E-05,431.2479,406.8336,459.8874,485.8826,1345.459,-4.739197,436.66,407.21,462.33
29/01/20,10:52:56,132248299766130258,20200129T225256,0,0,0,431.2457,406.8236,459.8888,482.6175,1350.815,-4.732192,436.66,407.21,462.33
29/01/20,10:52:56,132248299766920260,20200129T225256,0,0,0,431.2404,406.8121,459.8925,495.7868,1366.129,-4.765532,436.66,407.21,462.33
29/01/20,10:52:56,132248299767370266,20200129T225256,0,0,0,431.236,406.7999,459.8945,511.3923,1370.551,-4.806653,436.66,407.21,462.33
29/01/20,10:52:56,132248299767790258,20200129T225256,2368,1971,2.418466E-05,431.2343,406.7903,459.8948,517.905,1369.812,-4.824597,436.66,407.21,462.33
29/01/20,10:52:56,132248299768440257,20200129T225256,0,0,0,431.2312,406.7787,459.8949,520.8921,1369.722,-4.834966,436.66,407.21,462.33
29/01/20,10:52:56,132248299769038541,20200129T225256,0,0,0,431.2291,406.7688,459.895,522.9137,1377.003,-4.840451,436.66,407.21,462.33
29/01/20,10:52:56,132248299769448532,20200129T225256,0,0,0,431.2284,406.761,459.8952,523.5916,1379.436,-4.842463,436.66,407.21,462.33
29/01/20,10:52:57,132248299770598397,20200129T225257,0,0,0,431.2276,406.753,459.8943,521.7921,1379.885,-4.839287,436.66,407.21,462.33
29/01/20,10:52:57,132248299771020816,20200129T225257,0,0,0,431.2268,406.7459,459.8934,515.9141,1383.198,-4.82516,436.66,407.21,462.33
29/01/20,10:52:57,132248299771580818,20200129T225257,0,0,0,431.2257,406.7389,459.8928,511.3597,1394.124,-4.812323,436.66,407.21,462.33
29/01/20,10:52:57,132248299772070940,20200129T225257,2368,1314,-6.807873E-06,431.225,406.7316,459.8933,509.6171,1400.748,-4.806795,436.66,407.21,462.33
29/01/20,10:52:57,132248299772540942,20200129T225257,0,0,0,431.2248,406.7237,459.8934,508.2551,1404.527,-4.802796,436.66,407.21,462.33
29/01/20,10:52:57,132248299773047684,20200129T225257,0,0,0,431.2244,406.7154,459.8936,505.3857,1399.018,-4.798261,436.66,407.21,462.33
29/01/20,10:52:57,132248299773457820,20200129T225257,0,0,0,431.2245,406.7076,459.8934,504.9167,1396.538,-4.798388,436.66,407.21,462.33
29/01/20,10:52:57,132248299774090289,20200129T225257,0,0,0,431.2242,406.7,459.8938,503.3699,1393.695,-4.795929,436.66,407.21,462.33
29/01/20,10:52:57,132248299774680286,20200129T225257,1184,1971,5.905572E-05,431.2238,406.6929,459.8939,506.0368,1395.4,-4.802833,436.66,407.21,462.33
29/01/20,10:52:57,132248299775110281,20200129T225257,0,0,0,431.2234,406.6855,459.8936,505.8575,1395.125,-4.803401,436.66,407.21,462.33
29/01/20,10:52:57,132248299775800301,20200129T225257,-1184,657,-3.994833E-05,431.2232,406.6784,459.8927,502.5188,1395.013,-4.79616,436.66,407.21,462.33
29/01/20,10:52:57,132248299776470316,20200129T225257,0,0,0,431.223,406.672,459.8924,505.398,1392.68,-4.804616,436.66,407.21,462.33
29/01/20,10:52:57,132248299777035128,20200129T225257,0,0,0,431.2224,406.666,459.8923,508.5364,1393.023,-4.813184,436.66,407.21,462.33
29/01/20,10:52:57,132248299777445235,20200129T225257,2368,1314,1.321213E-05,431.2223,406.6592,459.8921,507.3524,1389.129,-4.812037,436.66,407.21,462.33
29/01/20,10:52:57,132248299778192775,20200129T225257,0,0,0,431.2221,406.6528,459.8916,508.395,1380.831,-4.817565,436.66,407.21,462.33
29/01/20,10:52:57,132248299779022805,20200129T225257,0,0,0,431.2222,406.6458,459.8905,507.2753,1381.658,-4.815343,436.66,407.21,462.33
29/01/20,10:52:57,132248299779870249,20200129T225257,0,0,0,431.2219,406.6386,459.8898,505.7801,1381.516,-4.81263,436.66,407.21,462.33
29/01/20,10:52:58,132248299780650268,20200129T225258,0,0,0,431.2208,406.6323,459.8865,513.7712,1384.671,-4.834085,436.66,407.21,462.33
29/01/20,10:52:58,132248299781420411,20200129T225258,0,0,0,431.2198,406.6267,459.8843,521.9832,1380.02,-4.857697,436.66,407.21,462.33
29/01/20,10:52:58,132248299782030521,20200129T225258,0,1971,-6.003709E-05,431.2193,406.6241,459.8832,539.4725,1373.051,-4.903947,436.66,407.21,462.33
29/01/20,10:52:58,132248299782790546,20200129T225258,0,0,0,431.2198,406.6172,459.8811,537.4202,1375.068,-4.899281,436.66,407.21,462.33
29/01/20,10:52:58,132248299783240521,20200129T225258,0,0,0,431.2201,406.6099,459.8798,529.4127,1380.8,-4.878621,436.66,407.21,462.33
29/01/20,10:52:58,132248299783660661,20200129T225258,0,0,0,431.22,406.6023,459.8787,528.2242,1387.299,-4.874991,436.66,407.21,462.33
29/01/20,10:52:58,132248299784080663,20200129T225258,0,0,0,431.2198,406.5952,459.878,528.7848,1382.196,-4.878752,436.66,407.21,462.33
29/01/20,10:52:58,132248299784670659,20200129T225258,0,1314,-3.006052E-05,431.2191,406.5911,459.8753,543.4559,1335.865,-4.925218,436.66,407.21,462.33
29/01/20,10:52:58,132248299785080658,20200129T225258,0,0,0,431.2192,406.5855,459.8745,559.0836,1316.176,-4.966094,436.66,407.21,462.33
29/01/20,10:52:58,132248299785785568,20200129T225258,0,1314,3.468967E-05,431.2209,406.5776,459.8744,557.3698,1282.829,-4.959186,436.66,407.21,462.33
29/01/20,10:52:58,132248299786365671,20200129T225258,0,0,0,431.2243,406.5643,459.8718,502.5913,1308.862,-4.823297,436.66,407.21,462.33
29/01/20,10:52:58,132248299786958607,20200129T225258,0,657,-5.326523E-05,431.225,406.5548,459.8741,481.9289,1313.323,-4.771231,436.66,407.21,462.33
29/01/20,10:52:58,132248299787378609,20200129T225258,0,0,0,431.2254,406.5444,459.8825,402.2008,1376.192,-4.565611,436.66,407.21,462.33
29/01/20,10:52:58,132248299788158727,20200129T225258,0,0,0,431.2244,406.5346,459.8998,244.7096,1508.142,-4.149764,436.66,407.21,462.33
29/01/20,10:52:58,132248299788638761,20200129T225258,0,0,0,431.2231,406.5242,459.9218,-37.57615,1680.833,-3.503533,436.66,407.21,462.33
29/01/20,10:52:58,132248299789074097,20200129T225258,5920,2628,-1.479356E-05,431.2245,406.5131,459.9281,-226.6192,1793.745,-3.14527,436.66,407.21,462.33
29/01/20,10:52:58,132248299789784092,20200129T225258,0,0,0,431.2276,406.5078,459.9455,-601.2189,1956.138,-2.608386,436.66,407.21,462.33
29/01/20,10:52:59,132248299790300720,20200129T225259,0,0,0,431.232,406.5061,459.9612,-946.593,2148.561,-2.226372,436.66,407.21,462.33
29/01/20,10:52:59,132248299790690707,20200129T225259,0,0,0,431.2346,406.503,459.9699,-1257.987,2324.882,-1.960263,436.66,407.21,462.33
29/01/20,10:52:59,132248299791480723,20200129T225259,5920,1601.438,-4.145937E-05,431.2397,406.5007,459.9803,-2287.001,2857.434,-1.401626,436.66,407.21,462.33
29/01/20,10:52:59,132248299791999365,20200129T225259,0,0,0,431.244,406.5009,459.9924,-4414.207,3904.564,-0.8771454,436.66,407.21,462.33
29/01/20,10:52:59,132248299792379359,20200129T225259,0,0,0,431.2461,406.4967,459.9992,-8179.524,5990.804,-0.5203588,436.66,407.21,462.33
29/01/20,10:52:59,132248299792939476,20200129T225259,0,0,0,431.2504,406.4932,460.0068,-30952.66,18851.74,-0.1491394,436.66,407.21,462.33
29/01/20,10:52:59,132248299793319475,20200129T225259,0,0,0,431.2594,406.493,460.0212,7801.949,-2865.072,0.6913073,436.66,407.21,462.33
29/01/20,10:52:59,132248299793909601,20200129T225259,2368,1314,5.061559E-05,431.2655,406.4889,460.0272,4993.526,-1319.62,1.152393,436.66,407.21,462.33
29/01/20,10:52:59,132248299794240220,20200129T225259,0,0,0,431.2794,406.4857,460.0372,3088.876,-218.7297,2.076989,436.66,407.21,462.33
29/01/20,10:52:59,132248299794870243,20200129T225259,1776,903.375,-5.83184E-05,431.2859,406.4785,460.0408,2643.497,67.92307,2.546526,436.66,407.21,462.33
29/01/20,10:52:59,132248299795230267,20200129T225259,0,0,0,431.3004,406.4703,460.048,2093.899,459.3747,3.48551,436.66,407.21,462.33
29/01/20,10:52:59,132248299795570244,20200129T225259,592,1668.164,2.613424E-05,431.3061,406.4597,460.0516,1909.022,611.5599,3.953476,436.66,407.21,462.33
29/01/20,10:52:59,132248299796360273,20200129T225259,0,0,0,431.312,406.448,460.0547,1775.373,731.6064,4.353718,436.66,407.21,462.33
29/01/20,10:52:59,132248299796954780,20200129T225259,0,0,0,431.3271,406.4343,460.0611,1597.743,952.0106,5.020425,436.66,407.21,462.33
