AdjustedTime,CombinedGazeRayWorldDirection,CombinedGazeRayWorldOrigin,CombinedGazeRayWorldValid,GazeData_TimeStamp,LeftGazeDirection,LeftGazeDirectionValid,LeftGazeOrigin,LeftGazeOriginValid,LeftGazeRayWorldDirection,LeftGazeRayWorldOrigin,LeftGazeRayWorldValid,LeftPupilDiameter,LeftPupilDiameterValid,Pose_Position,Pose_Rotation,Pose_Valid,RightGazeDirection,RightGazeDirectionValid,RightGazeOrigin,RightGazeOriginValid,RightGazeRayWorldDirection,RightGazeRayWorldOrigin,RightGazeRayWorldValid,RightPupilDiameter,RightPupilDiameterValid
9.331306,"(0.98768070, -0.05735544, -0.14559330)","(431.68890000, 406.90330000, 460.40660000)",True,583810995,"(-0.20399480, -0.08790588, 0.97500610)",True,"(-0.03321251, 0.00335671, -0.04079094)",True,"(0.98555770, -0.05421204, -0.16042800)","(431.70190000, 406.91050000, 460.43460000)",True,0.00333583,True,"(431.72780000, 406.89840000, 460.39030000)","(-0.09611045, 0.82307680, -0.07626548, 0.55451880)",True,"(-0.23062130, -0.10118100, 0.96775820)",True,"(0.03005257, 0.00425848, -0.04377518)",True,"(0.98957190, -0.06048537, -0.13072470)","(431.67580000, 406.89610000, 460.37870000)",True,0.00363191,True
9.339638,"(0.98765220, -0.05009706, -0.14843710)","(431.68600000, 406.90260000, 460.40350000)",True,583819327,"(-0.20550540, -0.08659363, 0.97480770)",True,"(-0.03325395, 0.00339015, -0.04067989)",True,"(0.98569430, -0.05179547, -0.16038740)","(431.69920000, 406.90990000, 460.43140000)",True,0.00329109,True,"(431.72490000, 406.89770000, 460.38710000)","(-0.09735615, 0.82326390, -0.07692189, 0.55393260)",True,"(-0.22918700, -0.08918762, 0.96928410)",True,"(0.03002649, 0.00435457, -0.04391474)",True,"(0.98946230, -0.04839116, -0.13646500)","(431.67290000, 406.89540000, 460.37560000)",True,0.00358717,True
9.347969,"(0.98637720, -0.05966739, -0.15329710)","(431.68330000, 406.90190000, 460.40050000)",True,583827658,"(-0.19522090, -0.10672000, 0.97492980)",True,"(-0.03330988, 0.00344611, -0.04065791)",True,"(0.98342010, -0.07307324, -0.16596740)","(431.69640000, 406.90930000, 460.42830000)",True,0.00321262,True,"(431.72200000, 406.89700000, 460.38400000)","(-0.09860146, 0.82344910, -0.07757802, 0.55334520)",True,"(-0.22668460, -0.08717346, 0.97004700)",True,"(0.02999986, 0.00435039, -0.04371611)",True,"(0.98898990, -0.04624062, -0.14057300)","(431.67020000, 406.89460000, 460.37250000)",True,0.00346195,True
9.356301,"(0.98741670, -0.04885387, -0.15040470)","(431.68030000, 406.90140000, 460.39740000)",True,583835990,"(-0.20919800, -0.09049988, 0.97366330)",True,"(-0.03337071, 0.00354770, -0.04085672)",True,"(0.98589520, -0.05370108, -0.15851450)","(431.69350000, 406.90880000, 460.42530000)",True,0.00333429,True,"(431.71930000, 406.89620000, 460.38090000)","(-0.09980658, 0.82381930, -0.07857505, 0.55243680)",True,"(-0.22724910, -0.08523560, 0.97009280)",True,"(0.02994846, 0.00450980, -0.04404414)",True,"(0.98884780, -0.04400221, -0.14228100)","(431.66710000, 406.89390000, 460.36960000)",True,0.00352652,True
9.364632,"(0.98657290, -0.05020236, -0.15541480)","(431.67790000, 406.90060000, 460.39430000)",True,583844321,"(-0.20327760, -0.08488464, 0.97541810)",True,"(-0.03342625, 0.00354141, -0.04073512)",True,"(0.98447210, -0.05029279, -0.16818270)","(431.69120000, 406.90810000, 460.42210000)",True,0.00326933,True,"(431.71670000, 406.89540000, 460.37760000)","(-0.10096910, 0.82438170, -0.07992920, 0.55119080)",True,"(-0.22764590, -0.09123230, 0.96945190)",True,"(0.02989578, 0.00454157, -0.04396768)",True,"(0.98850840, -0.05010352, -0.14262120)","(431.66450000, 406.89300000, 460.36650000)",True,0.00351392,True
9.372964,"(0.98658070, -0.05022935, -0.15535600)","(431.67530000, 406.89980000, 460.39120000)",True,583852653,"(-0.20565800, -0.08496094, 0.97491460)",True,"(-0.03349292, 0.00356036, -0.04070430)",True,"(0.98446910, -0.05025469, -0.16821120)","(431.68870000, 406.90750000, 460.41890000)",True,0.00322513,True,"(431.71410000, 406.89450000, 460.37440000)","(-0.10213130, 0.82494010, -0.08128317, 0.54994190)",True,"(-0.23011780, -0.09156799, 0.96884160)",True,"(0.02985042, 0.00456863, -0.04388382)",True,"(0.98852490, -0.05019549, -0.14247460)","(431.66200000, 406.89220000, 460.36350000)",True,0.00345392,True
9.381295,"(0.98667500, -0.05460390, -0.15326760)","(431.67280000, 406.89910000, 460.38810000)",True,583860984,"(-0.21511840, -0.09748840, 0.97169490)",True,"(-0.03355138, 0.00358554, -0.04073573)",True,"(0.98562810, -0.06031163, -0.15779710)","(431.68620000, 406.90680000, 460.41580000)",True,0.00330353,True,"(431.71140000, 406.89370000, 460.37120000)","(-0.10329290, 0.82549430, -0.08263659, 0.54869030)",True,"(-0.22692870, -0.08889771, 0.96983340)",True,"(0.02980228, 0.00457819, -0.04380824)",True,"(0.98766840, -0.04889324, -0.14873000)","(431.65940000, 406.89130000, 460.36040000)",True,0.00353996,True
9.389627,"(0.98634280, -0.05780721, -0.15422740)","(431.67040000, 406.89830000, 460.38490000)",True,583869316,"(-0.20928960, -0.09899902, 0.97282410)",True,"(-0.03360448, 0.00354103, -0.04060983)",True,"(0.98416910, -0.06381167, -0.16534590)","(431.68380000, 406.90610000, 460.41260000)",True,0.00334726,True,"(431.70880000, 406.89280000, 460.36800000)","(-0.10445410, 0.82604430, -0.08398978, 0.54743570)",True,"(-0.23379520, -0.09338379, 0.96777340)",True,"(0.02975607, 0.00451886, -0.04362020)",True,"(0.98835450, -0.05179318, -0.14308350)","(431.65700000, 406.89040000, 460.35730000)",True,0.00351634,True
9.397958,"(0.98520740, -0.05823543, -0.16116750)","(431.66780000, 406.89750000, 460.38190000)",True,583877647,"(-0.20417790, -0.09175110, 0.97460940)",True,"(-0.03365630, 0.00355492, -0.04073892)",True,"(0.98286150, -0.05874920, -0.17473390)","(431.68120000, 406.90550000, 460.40950000)",True,0.00326765,True,"(431.70620000, 406.89200000, 460.36480000)","(-0.10561470, 0.82659010, -0.08534240, 0.54617850)",True,"(-0.23020940, -0.09808350, 0.96817020)",True,"(0.02971051, 0.00447961, -0.04356154)",True,"(0.98736640, -0.05771061, -0.14757040)","(431.65440000, 406.88950000, 460.35430000)",True,0.00348689,True
9.40629,"(0.98644480, -0.06256869, -0.15169650)","(431.66550000, 406.89660000, 460.37870000)",True,583885979,"(-0.21635440, -0.10749820, 0.97036740)",True,"(-0.03372115, 0.00338144, -0.04025935)",True,"(0.98446800, -0.07102183, -0.16055760)","(431.67920000, 406.90460000, 460.40620000)",True,0.00327029,True,"(431.70360000, 406.89110000, 460.36160000)","(-0.10677480, 0.82713180, -0.08669473, 0.54491840)",True,"(-0.23806760, -0.09614563, 0.96647640)",True,"(0.02966361, 0.00444350, -0.04355333)",True,"(0.98826980, -0.05410602, -0.14281250)","(431.65180000, 406.88850000, 460.35130000)",True,0.00350899,True
9.414621,"(0.98467840, -0.06418611, -0.16213790)","(431.66230000, 406.89600000, 460.37590000)",True,583894310,"(-0.20146180, -0.10992430, 0.97329710)",True,"(-0.03378305, 0.00367679, -0.04140839)",True,"(0.98120900, -0.07800863, -0.17647530)","(431.67560000, 406.90430000, 460.40340000)",True,0.00324333,True,"(431.70090000, 406.89030000, 460.35830000)","(-0.10793430, 0.82766930, -0.08804645, 0.54365580)",True,"(-0.23689270, -0.09143066, 0.96720890)",True,"(0.02960666, 0.00442932, -0.04369332)",True,"(0.98774530, -0.05033732, -0.14773420)","(431.64900000, 406.88770000, 460.34830000)",True,0.00348970,True
9.422953,"(0.98586050, -0.05898812, -0.15684190)","(431.65970000, 406.89520000, 460.37280000)",True,583902642,"(-0.21170040, -0.09945679, 0.97224430)",True,"(-0.03384201, 0.00373781, -0.04180158)",True,"(0.98289100, -0.06562722, -0.17209980)","(431.67270000, 406.90370000, 460.40040000)",True,0.00322874,True,"(431.69830000, 406.88950000, 460.35510000)","(-0.10909330, 0.82820250, -0.08939785, 0.54239020)",True,"(-0.24444580, -0.09530640, 0.96495060)",True,"(0.02954871, 0.00428520, -0.04349301)",True,"(0.98854850, -0.05233217, -0.14153910)","(431.64660000, 406.88670000, 460.34520000)",True,0.00354135,True
9.431285,"(0.98624020, -0.06328486, -0.15272640)","(431.65650000, 406.89460000, 460.37000000)",True,583910974,"(-0.21545410, -0.09725952, 0.97164920)",True,"(-0.03391843, 0.00382837, -0.04226875)",True,"(0.98317590, -0.06297360, -0.17146270)","(431.66980000, 406.90320000, 460.39750000)",True,0.00312685,True,"(431.69570000, 406.88860000, 460.35190000)","(-0.11025180, 0.82873170, -0.09074876, 0.54112210)",True,"(-0.25044250, -0.10844420, 0.96202090)",True,"(0.02946178, 0.00444022, -0.04424434)",True,"(0.98894890, -0.06357329, -0.13393490)","(431.64320000, 406.88600000, 460.34250000)",True,0.00349941,True
9.439616,"(0.98636200, -0.06515610, -0.15114450)","(431.65400000, 406.89350000, 460.36580000)",True,583919305,"(-0.21624760, -0.09439087, 0.97175600)",True,"(-0.03401386, 0.00367271, -0.04184666)",True,"(0.98271970, -0.05995133, -0.17512250)","(431.66740000, 406.90220000, 460.39320000)",True,0.00313762,True,"(431.69270000, 406.88760000, 460.34770000)","(-0.11215060, 0.82950770, -0.09233392, 0.53927140)",True,"(-0.25790410, -0.11807250, 0.95892330)",True,"(0.02938419, 0.00427060, -0.04389998)",True,"(0.98939740, -0.07032077, -0.12707370)","(431.64060000, 406.88470000, 460.33840000)",True,0.00347992,True
9.447948,"(0.98472770, -0.05833266, -0.16403880)","(431.65010000, 406.89220000, 460.36010000)",True,583927637,"(-0.21209720, -0.08638000, 0.97341920)",True,"(-0.03408011, 0.00385190, -0.04247547)",True,"(0.98088260, -0.05251226, -0.18738120)","(431.66350000, 406.90130000, 460.38740000)",True,0.00303972,True,"(431.68900000, 406.88620000, 460.34160000)","(-0.11537890, 0.83072020, -0.09433967, 0.53636900)",True,"(-0.25219730, -0.11123660, 0.96125790)",True,"(0.02929690, 0.00422588, -0.04396608)",True,"(0.98798820, -0.06411843, -0.14059880)","(431.63680000, 406.88310000, 460.33280000)",True,0.00353947,True
9.456279,"(0.98576270, -0.06133556, -0.15655630)","(431.64690000, 406.89080000, 460.35420000)",True,583935968,"(-0.22697450, -0.10527040, 0.96818540)",True,"(-0.03416266, 0.00377461, -0.04223002)",True,"(0.98283110, -0.06491823, -0.17271020)","(431.66030000, 406.90010000, 460.38130000)",True,0.00313205,True,"(431.68530000, 406.88480000, 460.33550000)","(-0.11860430, 0.83191240, -0.09634307, 0.53345380)",True,"(-0.25935360, -0.10823060, 0.95968630)",True,"(0.02922095, 0.00408536, -0.04369286)",True,"(0.98841600, -0.05773558, -0.14035820)","(431.63340000, 406.88140000, 460.32710000)",True,0.00355733,True
9.464611,"(0.98607920, -0.06415769, -0.15340000)","(431.64320000, 406.88950000, 460.34840000)",True,583944300,"(-0.23551940, -0.11181640, 0.96540830)",True,"(-0.03421748, 0.00385140, -0.04248910)",True,"(0.98348780, -0.06734873, -0.16797550)","(431.65660000, 406.89910000, 460.37540000)",True,0.00307669,True,"(431.68170000, 406.88340000, 460.32940000)","(-0.12182740, 0.83308450, -0.09834444, 0.53052500)",True,"(-0.26460270, -0.11477660, 0.95748900)",True,"(0.02915628, 0.00408670, -0.04378317)",True,"(0.98844440, -0.06095192, -0.13878910)","(431.62960000, 406.87990000, 460.32140000)",True,0.00355496,True
9.472942,"(0.98604170, -0.06157178, -0.15469530)","(431.63970000, 406.88810000, 460.34250000)",True,583952631,"(-0.23823550, -0.11462400, 0.96441650)",True,"(-0.03426947, 0.00379916, -0.04232349)",True,"(0.98308180, -0.06801426, -0.17007100)","(431.65340000, 406.89790000, 460.36940000)",True,0.00316213,True,"(431.67800000, 406.88200000, 460.32330000)","(-0.12504700, 0.83423610, -0.10034320, 0.52758370)",True,"(-0.27095030, -0.11218260, 0.95602420)",True,"(0.02910555, 0.00402480, -0.04370300)",True,"(0.98871900, -0.05511162, -0.13927480)","(431.62600000, 406.87830000, 460.31570000)",True,0.00360992,True
9.481274,"(0.98575850, -0.05937681, -0.15733600)","(431.63610000, 406.88670000, 460.33670000)",True,583960963,"(-0.24732970, -0.11402890, 0.96218870)",True,"(-0.03429775, 0.00371220, -0.04204114)",True,"(0.98387890, -0.06335312, -0.16723870)","(431.65030000, 406.89670000, 460.36330000)",True,0.00326309,True,"(431.67430000, 406.88060000, 460.31720000)","(-0.12826390, 0.83536760, -0.10233960, 0.52462940)",True,"(-0.26826480, -0.11294560, 0.95669560)",True,"(0.02907184, 0.00410956, -0.04406299)",True,"(0.98752240, -0.05539354, -0.14741450)","(431.62200000, 406.87680000, 460.31010000)",True,0.00351537,True
9.489605,"(0.98616370, -0.04869843, -0.15846010)","(431.63250000, 406.88540000, 460.33080000)",True,583969294,"(-0.25292970, -0.09739685, 0.96255490)",True,"(-0.03430452, 0.00372281, -0.04208797)",True,"(0.98380770, -0.04471647, -0.17355930)","(431.64680000, 406.89560000, 460.35720000)",True,0.00305524,True,"(431.67070000, 406.87930000, 460.31110000)","(-0.13147690, 0.83647840, -0.10433310, 0.52166300)",True,"(-0.27775570, -0.11482240, 0.95375060)",True,"(0.02906435, 0.00412122, -0.04415776)",True,"(0.98827380, -0.05266824, -0.14332120)","(431.61820000, 406.87520000, 460.30440000)",True,0.00353351,True
9.497937,"(0.98530900, -0.05276863, -0.16242480)","(431.62950000, 406.88420000, 460.32580000)",True,583977626,"(-0.24832150, -0.10281370, 0.96319580)",True,"(-0.03429686, 0.00360312, -0.04175288)",True,"(0.98219830, -0.05210987, -0.18047450)","(431.64400000, 406.89460000, 460.35200000)",True,0.00317325,True,"(431.66740000, 406.87800000, 460.30600000)","(-0.13410850, 0.83729240, -0.10717050, 0.51910580)",True,"(-0.28077700, -0.11622620, 0.95269780)",True,"(0.02907051, 0.00408986, -0.04412804)",True,"(0.98808860, -0.05340964, -0.14432060)","(431.61490000, 406.87390000, 460.29960000)",True,0.00345212,True
9.506268,"(0.98465350, -0.06612343, -0.16150930)","(431.62660000, 406.88310000, 460.32080000)",True,583985957,"(-0.24546810, -0.12847900, 0.96084590)",True,"(-0.03428102, 0.00343469, -0.04130118)",True,"(0.98097770, -0.07801514, -0.17775370)","(431.64140000, 406.89360000, 460.34680000)",True,0.00318767,True,"(431.66410000, 406.87680000, 460.30100000)","(-0.13668340, 0.83806210, -0.11008420, 0.51657630)",True,"(-0.28381350, -0.11753850, 0.95162960)",True,"(0.02908266, 0.00404022, -0.04400824)",True,"(0.98791680, -0.05420390, -0.14519720)","(431.61170000, 406.87250000, 460.29480000)",True,0.00347177,True
9.5146,"(0.98534570, -0.05555740, -0.16126740)","(431.62340000, 406.88190000, 460.31590000)",True,583994289,"(-0.26704410, -0.11238100, 0.95709230)",True,"(-0.03426219, 0.00338904, -0.04127205)",True,"(0.98425630, -0.05615431, -0.16758970)","(431.63840000, 406.89260000, 460.34170000)",True,0.00332390,True,"(431.66080000, 406.87550000, 460.29600000)","(-0.13925580, 0.83881340, -0.11299590, 0.51403490)",True,"(-0.27890010, -0.11572270, 0.95330810)",True,"(0.02909798, 0.00405649, -0.04406425)",True,"(0.98639430, -0.05495818, -0.15493850)","(431.60840000, 406.87120000, 460.29010000)",True,0.00352437,True
9.522931,"(0.98555430, -0.06608318, -0.15593500)","(431.62040000, 406.88070000, 460.31100000)",True,584002620,"(-0.27348330, -0.12797550, 0.95330810)",True,"(-0.03425330, 0.00314633, -0.04064926)",True,"(0.98477260, -0.06905773, -0.15954290)","(431.63590000, 406.89150000, 460.33650000)",True,0.00325432,True,"(431.65760000, 406.87430000, 460.29100000)","(-0.14182480, 0.83954600, -0.11590480, 0.51148250)",True,"(-0.28224180, -0.12506100, 0.95114140)",True,"(0.02910391, 0.00414175, -0.04433693)",True,"(0.98631390, -0.06310713, -0.15232360)","(431.60480000, 406.87000000, 460.28550000)",True,0.00349597,True
9.531263,"(0.98503200, -0.06277009, -0.16053640)","(431.61730000, 406.87960000, 460.30610000)",True,584010952,"(-0.27186580, -0.11862180, 0.95498660)",True,"(-0.03425672, 0.00301427, -0.04042928)",True,"(0.98366840, -0.06180805, -0.16904460)","(431.63310000, 406.89050000, 460.33140000)",True,0.00324147,True,"(431.65430000, 406.87310000, 460.28600000)","(-0.14439090, 0.84026010, -0.11881150, 0.50891850)",True,"(-0.28631590, -0.12663270, 0.94972230)",True,"(0.02910429, 0.00410970, -0.04422542)",True,"(0.98632140, -0.06372742, -0.15201600)","(431.60170000, 406.86870000, 460.28070000)",True,0.00347531,True
9.539594,"(0.98578980, -0.05515198, -0.15867210)","(431.61430000, 406.87840000, 460.30120000)",True,584019283,"(-0.28385930, -0.11259460, 0.95222470)",True,"(-0.03426163, 0.00297148, -0.04047403)",True,"(0.98500550, -0.05247371, -0.16434920)","(431.63000000, 406.88960000, 460.32640000)",True,0.00319583,True,"(431.65100000, 406.87190000, 460.28100000)","(-0.14695330, 0.84095560, -0.12171490, 0.50634380)",True,"(-0.29182430, -0.12176510, 0.94868470)",True,"(0.02909078, 0.00404141, -0.04397079)",True,"(0.98653460, -0.05782802, -0.15298840)","(431.59860000, 406.86730000, 460.27590000)",True,0.00350278,True
9.547926,"(0.98449640, -0.05649855, -0.16605720)","(431.61200000, 406.87750000, 460.29730000)",True,584027615,"(-0.27529910, -0.11018370, 0.95501710)",True,"(-0.03428426, 0.00282488, -0.04026825)",True,"(0.98281970, -0.05349786, -0.17664470)","(431.62770000, 406.88880000, 460.32240000)",True,0.00322385,True,"(431.64850000, 406.87100000, 460.27700000)","(-0.14940560, 0.84135910, -0.12395560, 0.50440820)",True,"(-0.29168700, -0.12374880, 0.94845580)",True,"(0.02906522, 0.00396144, -0.04369325)",True,"(0.98605090, -0.05949227, -0.15544890)","(431.59630000, 406.86620000, 460.27210000)",True,0.00345546,True
9.556257,"(0.98634170, -0.04527580, -0.15836760)","(431.61040000, 406.87710000, 460.29490000)",True,584035946,"(-0.29089360, -0.10173030, 0.95132450)",True,"(-0.03428749, 0.00271762, -0.04025529)",True,"(0.98521080, -0.03816038, -0.16704330)","(431.62620000, 406.88850000, 460.31990000)",True,0.00316563,True,"(431.64690000, 406.87050000, 460.27460000)","(-0.15170750, 0.84137330, -0.12527850, 0.50336970)",True,"(-0.30047610, -0.12144470, 0.94601440)",True,"(0.02902730, 0.00396161, -0.04369611)",True,"(0.98734710, -0.05238550, -0.14967170)","(431.59470000, 406.86570000, 460.26980000)",True,0.00346851,True
9.564589,"(0.98525970, -0.05131267, -0.16318830)","(431.60840000, 406.87680000, 460.29270000)",True,584044278,"(-0.27526860, -0.11148070, 0.95486450)",True,"(-0.03436699, 0.00291759, -0.04117824)",True,"(0.98239910, -0.05195115, -0.17942440)","(431.62380000, 406.88850000, 460.31780000)",True,0.00313156,True,"(431.64520000, 406.87010000, 460.27210000)","(-0.15400850, 0.84138050, -0.12660060, 0.50232700)",True,"(-0.30442810, -0.12297060, 0.94454960)",True,"(0.02898476, 0.00398700, -0.04382153)",True,"(0.98785200, -0.05066023, -0.14690780)","(431.59300000, 406.86520000, 460.26750000)",True,0.00353975,True
9.57292,"(0.98648150, -0.05503989, -0.15435270)","(431.60710000, 406.87630000, 460.29030000)",True,584052609,"(-0.29135130, -0.13591000, 0.94689940)",True,"(-0.03441602, 0.00269759, -0.04075017)",True,"(0.98563190, -0.06626625, -0.15536550)","(431.62270000, 406.88810000, 460.31520000)",True,0.00313301,True,"(431.64360000, 406.86970000, 460.26970000)","(-0.15630800, 0.84138100, -0.12792150, 0.50128030)",True,"(-0.30249020, -0.11625670, 0.94602970)",True,"(0.02893097, 0.00391910, -0.04368133)",True,"(0.98720510, -0.04380659, -0.15332020)","(431.59150000, 406.86460000, 460.26530000)",True,0.00351131,True
9.581252,"(0.98663930, -0.04886839, -0.15541810)","(431.60550000, 406.87590000, 460.28790000)",True,584060941,"(-0.29612730, -0.11204530, 0.94854740)",True,"(-0.03447247, 0.00256227, -0.04063683)",True,"(0.98578940, -0.04111724, -0.16287650)","(431.62120000, 406.88770000, 460.31280000)",True,0.00324155,True,"(431.64200000, 406.86930000, 460.26720000)","(-0.15860640, 0.84137460, -0.12924150, 0.50022950)",True,"(-0.30265810, -0.13208010, 0.94389340)",True,"(0.02886974, 0.00398100, -0.04394049)",True,"(0.98737440, -0.05661388, -0.14794160)","(431.58970000, 406.86410000, 460.26310000)",True,0.00338091,True
9.589583,"(0.98766890, -0.04110776, -0.15106400)","(431.60440000, 406.87550000, 460.28530000)",True,584069272,"(-0.31169130, -0.10958860, 0.94383240)",True,"(-0.03453557, 0.00242087, -0.04044151)",True,"(0.98806230, -0.03167122, -0.15076400)","(431.62030000, 406.88730000, 460.31010000)",True,0.00325516,True,"(431.64080000, 406.86890000, 460.26450000)","(-0.15991000, 0.84153360, -0.12997660, 0.49935570)",True,"(-0.30329900, -0.12651060, 0.94444270)",True,"(0.02880960, 0.00398007, -0.04398482)",True,"(0.98718730, -0.05054070, -0.15135060)","(431.58850000, 406.86370000, 460.26060000)",True,0.00352544,True
9.597915,"(0.98831520, -0.06104198, -0.13966720)","(431.60330000, 406.87510000, 460.28280000)",True,584077604,"(-0.31274410, -0.15599060, 0.93693540)",True,"(-0.03460085, 0.00236571, -0.04042917)",True,"(0.98876480, -0.07264812, -0.13063830)","(431.61920000, 406.88700000, 460.30750000)",True,0.00289444,True,"(431.63960000, 406.86860000, 460.26190000)","(-0.16102900, 0.84172220, -0.13060310, 0.49851390)",True,"(-0.30718990, -0.12774660, 0.94302370)",True,"(0.02874770, 0.00391061, -0.04382774)",True,"(0.98765170, -0.04942254, -0.14866580)","(431.58740000, 406.86320000, 460.25800000)",True,0.00352649,True
9.606247,"(0.98898840, -0.05683604, -0.13664430)","(431.60220000, 406.87480000, 460.28020000)",True,584085936,"(-0.32028200, -0.14082340, 0.93678280)",True,"(-0.03464738, 0.00239368, -0.04069992)",True,"(0.98973410, -0.05509633, -0.13187450)","(431.61790000, 406.88680000, 460.30500000)",True,0.00303615,True,"(431.63840000, 406.86830000, 460.25920000)","(-0.16214760, 0.84190890, -0.13122930, 0.49767100)",True,"(-0.31060790, -0.14013670, 0.94013980)",True,"(0.02869298, 0.00383711, -0.04362869)",True,"(0.98821670, -0.05857424, -0.14141040)","(431.58650000, 406.86280000, 460.25540000)",True,0.00343945,True
9.614578,"(0.98838200, -0.05884505, -0.14013720)","(431.60130000, 406.87440000, 460.27760000)",True,584094267,"(-0.32177730, -0.15432740, 0.93414310)",True,"(-0.03468814, 0.00229936, -0.04049088)",True,"(0.98985820, -0.06599471, -0.12579980)","(431.61700000, 406.88650000, 460.30230000)",True,0.00316553,True,"(431.63720000, 406.86790000, 460.25660000)","(-0.16326570, 0.84209350, -0.13185510, 0.49682700)",True,"(-0.30340580, -0.12980650, 0.94396970)",True,"(0.02864308, 0.00374146, -0.04332663)",True,"(0.98664990, -0.05168016, -0.15443840)","(431.58560000, 406.86230000, 460.25280000)",True,0.00342253,True
9.62291,"(0.98837670, -0.06097017, -0.13926280)","(431.60000000, 406.87410000, 460.27500000)",True,584102599,"(-0.31864930, -0.15222170, 0.93556210)",True,"(-0.03472937, 0.00239616, -0.04082663)",True,"(0.98922660, -0.06477337, -0.13128240)","(431.61560000, 406.88640000, 460.29980000)",True,0.00314813,True,"(431.63600000, 406.86760000, 460.25390000)","(-0.16438360, 0.84227620, -0.13248070, 0.49598170)",True,"(-0.30831910, -0.13887020, 0.94108580)",True,"(0.02861597, 0.00371826, -0.04326131)",True,"(0.98744890, -0.05716217, -0.14723220)","(431.58450000, 406.86180000, 460.25020000)",True,0.00353011,True
9.631241,"(0.98863530, -0.06205920, -0.13692650)","(431.59930000, 406.87370000, 460.27220000)",True,584110930,"(-0.32539370, -0.15829470, 0.93222050)",True,"(-0.03474544, 0.00235997, -0.04064867)",True,"(0.99009780, -0.06667553, -0.12353430)","(431.61470000, 406.88610000, 460.29700000)",True,0.00312207,True,"(431.63490000, 406.86720000, 460.25120000)","(-0.16550090, 0.84245670, -0.13310580, 0.49513530)",True,"(-0.30662540, -0.13903810, 0.94160460)",True,"(0.02859627, 0.00352722, -0.04259642)",True,"(0.98697240, -0.05743027, -0.15029090)","(431.58400000, 406.86130000, 460.24750000)",True,0.00342252,True
9.639573,"(0.98897020, -0.06092003, -0.13500700)","(431.59770000, 406.87350000, 460.26980000)",True,584119262,"(-0.31961060, -0.15704350, 0.93443300)",True,"(-0.03474198, 0.00251733, -0.04103458)",True,"(0.98906890, -0.06738949, -0.13115410)","(431.61320000, 406.88600000, 460.29450000)",True,0.00318684,True,"(431.63370000, 406.86690000, 460.24860000)","(-0.16661800, 0.84263530, -0.13373080, 0.49428770)",True,"(-0.31877140, -0.14224240, 0.93708800)",True,"(0.02860808, 0.00367671, -0.04309575)",True,"(0.98881520, -0.05444708, -0.13885200)","(431.58230000, 406.86100000, 460.24510000)",True,0.00344525,True
9.647904,"(0.98763880, -0.06362655, -0.14325320)","(431.59710000, 406.87310000, 460.26760000)",True,584127593,"(-0.30935670, -0.15769960, 0.93775940)",True,"(-0.03473082, 0.00258586, -0.04105237)",True,"(0.98719730, -0.07220487, -0.14222510)","(431.61250000, 406.88560000, 460.29230000)",True,0.00329071,True,"(431.63300000, 406.86640000, 460.24630000)","(-0.16697070, 0.84300330, -0.13371530, 0.49354480)",True,"(-0.31521610, -0.14143370, 0.93841550)",True,"(0.02861211, 0.00365521, -0.04300056)",True,"(0.98800620, -0.05504355, -0.14427030)","(431.58170000, 406.86050000, 460.24290000)",True,0.00348146,True
9.656236,"(0.98883060, -0.05959084, -0.13661290)","(431.59750000, 406.87230000, 460.26560000)",True,584135925,"(-0.32734680, -0.15390010, 0.93228150)",True,"(-0.03476756, 0.00259168, -0.04097386)",True,"(0.98978870, -0.06120328, -0.12873480)","(431.61240000, 406.88510000, 460.29050000)",True,0.00309636,True,"(431.63270000, 406.86590000, 460.24450000)","(-0.16654520, 0.84356490, -0.13304770, 0.49290900)",True,"(-0.31536870, -0.14454650, 0.93788150)",True,"(0.02854460, 0.00328410, -0.04172470)",True,"(0.98780760, -0.05797448, -0.14448230)","(431.58260000, 406.85960000, 460.24070000)",True,0.00344778,True
9.664567,"(0.99275290, -0.04178665, -0.11267470)","(431.59670000, 406.87210000, 460.26420000)",True,584144256,"(-0.35227970, -0.15835570, 0.92239380)",True,"(-0.03486870, 0.00289172, -0.04193698)",True,"(0.99302850, -0.05464141, -0.10444530)","(431.61140000, 406.88490000, 460.28920000)",True,0.00319554,True,"(431.63240000, 406.86540000, 460.24270000)","(-0.16611950, 0.84412540, -0.13237990, 0.49227260)",True,"(-0.34954830, -0.12847900, 0.92805480)",True,"(0.02843060, 0.00333510, -0.04203032)",True,"(0.99224590, -0.02892208, -0.12087820)","(431.58210000, 406.85930000, 460.23920000)",True,0.00353005,True
9.672899,"(0.99592860, -0.03140942, -0.08449709)","(431.59680000, 406.87140000, 460.26250000)",True,584152588,"(-0.36898800, -0.15504460, 0.91639710)",True,"(-0.03495122, 0.00305615, -0.04254404)",True,"(0.99480300, -0.04468581, -0.09148879)","(431.61070000, 406.88450000, 460.28770000)",True,0.00324579,True,"(431.63220000, 406.86490000, 460.24090000)","(-0.16569350, 0.84468470, -0.13171190, 0.49163540)",True,"(-0.39181520, -0.13656620, 0.90983580)",True,"(0.02833286, 0.00294957, -0.04087305)",True,"(0.99682860, -0.01812588, -0.07748633)","(431.58290000, 406.85840000, 460.23720000)",True,0.00358141,True
